,index,Script,Characters,Dialogue,Movie,Gender
10597,10291,OBI-WAN: (continuing) You have allowed this Dark Lord to twist your mind until now . . . until now you have become the very thing you swore to destroy.,OBI-WAN,  You have allowed this Dark Lord to twist your mind until now . . . until now you have become the very thing you swore to destroy.,Revenge of the Sith,Male
10598,10292,ANAKIN: Don't lecture me Obi-Wan. I see through the lies of the Jedi. I do not fear the dark side as you do. I have brought peace justice freedom and security to my new Empire.,ANAKIN, Don't lecture me Obi-Wan. I see through the lies of the Jedi. I do not fear the dark side as you do. I have brought peace justice freedom and security to my new Empire.,Revenge of the Sith,Male
10599,10293,OBI-WAN: Your new Empire?,OBI-WAN, Your new Empire?,Revenge of the Sith,Male
10600,10294,ANAKIN: Don't make me kill you.,ANAKIN, Don't make me kill you.,Revenge of the Sith,Male
10601,10295,OBI-WAN: Anakin my allegiance is to the Republic ... to democracy.,OBI-WAN, Anakin my allegiance is to the Republic ... to democracy.,Revenge of the Sith,Male
10602,10296,ANAKIN: If you're not with me you're my enemy.,ANAKIN, If you're not with me you're my enemy.,Revenge of the Sith,Male
10603,10297,OBI-WAN: Only a Sith Lord deals in absolutes. I will do what I must.,OBI-WAN, Only a Sith Lord deals in absolutes. I will do what I must.,Revenge of the Sith,Male
10604,10298,ANAKIN: You will try.,ANAKIN, You will try.,Revenge of the Sith,Male
10605,10299,YODA: I hear a new apprentice you have. Emperor or should I call you Darth Sidious.,YODA, I hear a new apprentice you have. Emperor or should I call you Darth Sidious.,Revenge of the Sith,Male
10606,10300,DARTH SlDIOUS: Master Yoda you survived.,DARTH SIDIOUS, Master Yoda you survived.,Revenge of the Sith,Male
10607,10301,YODA: Surprised?,YODA, Surprised?,Revenge of the Sith,Male
10608,10302,DARTH SlDIOUS: Your arrogance blinds you Master Yoda. Now you will experience the full power of the dark side.,DARTH SIDIOUS, Your arrogance blinds you Master Yoda. Now you will experience the full power of the dark side.,Revenge of the Sith,Male
10609,10303,C-3PO: What are you doing? You're going to hurt her. Wait!!,C-3PO, What are you doing? You're going to hurt her. Wait!!,Revenge of the Sith,Droid
10610,10304,DARTH SlDIOUS: I have waited a long time for this moment my little green friend. At last the Jedi are no more.,DARTH SIDIOUS, I have waited a long time for this moment my little green friend. At last the Jedi are no more.,Revenge of the Sith,Male
10611,10305,YODA: Not if anything I have to say about it Lord Sidious.,YODA, Not if anything I have to say about it Lord Sidious.,Revenge of the Sith,Male
10612,10306,YODA: (continuing) At an end your rule is and not short enough it was I must say.,YODA,  At an end your rule is and not short enough it was I must say.,Revenge of the Sith,Male
10613,10307,YODA: (continuing) If so powerful you are why leave??,YODA,  If so powerful you are why leave??,Revenge of the Sith,Male
10614,10308,DARTH SlDIOUS: You will not stop me. Darth Vader will become more powerful than either of us.,DARTH SIDIOUS, You will not stop me. Darth Vader will become more powerful than either of us.,Revenge of the Sith,Male
10615,10309,YODA: Faith in your new apprentice misplaced may be as is your faith in the dark side of the Force.,YODA, Faith in your new apprentice misplaced may be as is your faith in the dark side of the Force.,Revenge of the Sith,Male
10616,10310,ANAKIN: Don't make me destroy you Master. You're no match for the dark side.,ANAKIN, Don't make me destroy you Master. You're no match for the dark side.,Revenge of the Sith,Male
10617,10311,OBI-WAN: I've heard that before Anakin . . . but I never thought I'd hear it from you.,OBI-WAN, I've heard that before Anakin . . . but I never thought I'd hear it from you.,Revenge of the Sith,Male
10618,10312,OBI-WAN: (continuing) The flaw of power is arrogance.,OBI-WAN,  The flaw of power is arrogance.,Revenge of the Sith,Male
10619,10313,ANAKIN: You hesitate . . . the flaw of compassion.,ANAKIN, You hesitate . . . the flaw of compassion.,Revenge of the Sith,Male
10620,10314,YODA: Destroy you I will just as Master Kenobi your apprentice will destroy.,YODA, Destroy you I will just as Master Kenobi your apprentice will destroy.,Revenge of the Sith,Male
10621,10315,YODA: Hurry. Careful timing we will need.,YODA, Hurry. Careful timing we will need.,Revenge of the Sith,Male
10622,10316,BAIL ORGANA: (in speeder) There aren't many troops on this side. Activate your homing beacon when you're ready.,BAIL ORGANA,  There aren't many troops on this side. Activate your homing beacon when you're ready.,Revenge of the Sith,Male
10623,10317,CLONE COMMANDER THIRE: There is no sign of his body sir.,CLONE COMMANDER THIRE, There is no sign of his body sir.,Revenge of the Sith,Male
10624,10318,MAS AMEDDA: Then he is not dead.,MAS AMEDDA, Then he is not dead.,Revenge of the Sith,Male
10625,10319,PALPATINE: Double your search.,PALPATINE, Double your search.,Revenge of the Sith,Male
10626,10320,CLONE COMMANDER THIRE: Yes sir. Right away sir.,CLONE COMMANDER THIRE, Yes sir. Right away sir.,Revenge of the Sith,Male
10627,10321,PALPATINE: (to Mas Amedda) Tell Captain Kagi to prepare my shuttle for immediate takeoff.,PALPATINE,  Tell Captain Kagi to prepare my shuttle for immediate takeoff.,Revenge of the Sith,Male
10628,10322,MAS AMEDDA: Yes Master.,MAS AMEDDA, Yes Master.,Revenge of the Sith,Male
10629,10323,PALPATINE: I sense Lord Vader is in danger.,PALPATINE, I sense Lord Vader is in danger.,Revenge of the Sith,Male
10630,10324,YODA: Into exile I must go. Failed I have.,YODA, Into exile I must go. Failed I have.,Revenge of the Sith,Male
10631,10325,C-3PO: I am being careful. I've got a good hold on her but . . . I'm worried about my back. I hope it's able to hold up under this weight.,C-3PO, I am being careful. I've got a good hold on her but . . . I'm worried about my back. I hope it's able to hold up under this weight.,Revenge of the Sith,Droid
10632,10326,OBI-WAN: I have failed you Anakin. I was never able to teach you to think.,OBI-WAN, I have failed you Anakin. I was never able to teach you to think.,Revenge of the Sith,Male
10633,10327,ANAKIN: I should have known the Jedi were plotting to take over . . .,ANAKIN, I should have known the Jedi were plotting to take over . . .,Revenge of the Sith,Male
10634,10328,OBI-WAN: From the Sith!!! Anakin Chancellor Palpatine is evil.,OBI-WAN, From the Sith!!! Anakin Chancellor Palpatine is evil.,Revenge of the Sith,Male
10635,10329,ANAKIN: From the Jedi point of view! From my point of view the Jedi are evil.,ANAKIN, From the Jedi point of view! From my point of view the Jedi are evil.,Revenge of the Sith,Male
10636,10330,OBI-WAN: Well then you are lost!,OBI-WAN, Well then you are lost!,Revenge of the Sith,Male
10637,10331,ANAKIN: This is the end for you My Master. I wish it were otherwise.,ANAKIN, This is the end for you My Master. I wish it were otherwise.,Revenge of the Sith,Male
10638,10332,OBI-WAN: It's over Anakin. I have the high ground.,OBI-WAN, It's over Anakin. I have the high ground.,Revenge of the Sith,Male
10639,10333,ANAKIN: You underestimate my power!,ANAKIN, You underestimate my power!,Revenge of the Sith,Male
10640,10334,OBI-WAN: Don't try it.,OBI-WAN, Don't try it.,Revenge of the Sith,Male
10641,10335,OBI-WAN: (continuing) . . . You were the Chosen One! It was said that you would destroy the Sith not join them. It was you who would bring balance to the Force not leave it in Darkness.,OBI-WAN,  . . . You were the Chosen One! It was said that you would destroy the Sith not join them. It was you who would bring balance to the Force not leave it in Darkness.,Revenge of the Sith,Male
10642,10336,ANAKIN: I hate you!,ANAKIN, I hate you!,Revenge of the Sith,Male
10643,10337,OBI-WAN: You were my brother Anakin. I loved you.,OBI-WAN, You were my brother Anakin. I loved you.,Revenge of the Sith,Male
10644,10338,C-3PO: Master Kenobi! We have Miss Padme on board. Please please hurry. We should leave this dreadful place.,C-3PO, Master Kenobi! We have Miss Padme on board. Please please hurry. We should leave this dreadful place.,Revenge of the Sith,Droid
10645,10339,PADME: Obi-Wan? Is Anakin all right?,PADME, Obi-Wan? Is Anakin all right?,Revenge of the Sith,Female
10646,10340,DARTH SIDIOUS: Anakin! Anakin! There he is. He's still alive. Get a medical capsule immediately.,DARTH SIDIOUS, Anakin! Anakin! There he is. He's still alive. Get a medical capsule immediately.,Revenge of the Sith,Male
10647,10341,CLONE CAPTAIN: Yes sir. Right away.,CLONE CAPTAIN, Yes sir. Right away.,Revenge of the Sith,Male
10648,10342,YODA: Failed to stop the Sith Lord I have. Still much to learn there is ...,YODA, Failed to stop the Sith Lord I have. Still much to learn there is ...,Revenge of the Sith,Male
10649,10343,QUI -GON: (V.O.) Patience. You will have time. I did not. When I became one with the Force I made a great discovery. With my training you will be able to merge with the Force at will. Your physical self will fade away but you will still retain your consciousness. You will become more powerful than any Sith.,QUI-GON,  Patience. You will have time. I did not. When I became one with the Force I made a great discovery. With my training you will be able to merge with the Force at will. Your physical self will fade away but you will still retain your consciousness. You will become more powerful than any Sith.,Revenge of the Sith,Male
10650,10344,YODA: Eternal consciousness.,YODA, Eternal consciousness.,Revenge of the Sith,Male
10651,10345,QUI-GON: (V.O.) The ability to defy oblivion can be achieved but only for oneself. It was accomplished by a Shaman of the Whills. It is a state acquired through compassion not greed.,QUI-GON,  The ability to defy oblivion can be achieved but only for oneself. It was accomplished by a Shaman of the Whills. It is a state acquired through compassion not greed.,Revenge of the Sith,Male
10652,10346,YODA: . . . to become one with the Force and influence still have . . . A power greater than all it is.,YODA, . . . to become one with the Force and influence still have . . . A power greater than all it is.,Revenge of the Sith,Male
10653,10347,QUI-GON: (V.O.) You will learn to let go of everything. No attachment no thought of self. No physical self.,QUI-GON,  You will learn to let go of everything. No attachment no thought of self. No physical self.,Revenge of the Sith,Male
10654,10348,YODA: A great Jedi Master you have become Qui-Gon Jinn. Your apprentice I gratefully become.,YODA, A great Jedi Master you have become Qui-Gon Jinn. Your apprentice I gratefully become.,Revenge of the Sith,Male
10655,10349,BAIL ORGANA: Excuse me Master Yoda. Obi-Wan Kenobi has made contact.,BAIL ORGANA, Excuse me Master Yoda. Obi-Wan Kenobi has made contact.,Revenge of the Sith,Male
10656,10350,BAIL ORGANA: We'll take her to the medical center quickly.,BAIL ORGANA, We'll take her to the medical center quickly.,Revenge of the Sith,Male
10657,10351,MEDICAL DROID: Medically she is completely healthy. For reasons we can't explain we are losing her.,MEDICAL DROID, Medically she is completely healthy. For reasons we can't explain we are losing her.,Revenge of the Sith,Droid
10658,10352,OBI-WAN: She's dying?,OBI-WAN, She's dying?,Revenge of the Sith,Male
10659,10353,MEDICAL DROID: We don't know why. She has lost the will to live. We need to operate quickly if we are to save the babies.,MEDICAL DROID, We don't know why. She has lost the will to live. We need to operate quickly if we are to save the babies.,Revenge of the Sith,Droid
10660,10354,BAIL ORGANA: Babies??!!,BAIL ORGANA, Babies??!!,Revenge of the Sith,Male
10661,10355,MEDICAL DROID: She's carrying twins.,MEDICAL DROID, She's carrying twins.,Revenge of the Sith,Droid
10662,10356,YODA: Save them we must. They are our last hope.,YODA, Save them we must. They are our last hope.,Revenge of the Sith,Male
10663,10357,C-3PO: It s some kind of reproductive process I think.,C-3PO, It s some kind of reproductive process I think.,Revenge of the Sith,Droid
10664,10358,OBI-WAN: Don't give up Padme.,OBI-WAN, Don't give up Padme.,Revenge of the Sith,Male
10665,10359,MEDICAL DROID: It's a boy.,MEDICAL DROID, It's a boy.,Revenge of the Sith,Droid
10666,10360,PADME: Luke . . .,PADME, Luke . . .,Revenge of the Sith,Female
10667,10361,MEDICAL DROID: ... and a girl.,MEDICAL DROID, ... and a girl.,Revenge of the Sith,Droid
10668,10362,PADME: . . . Leia.,PADME, . . . Leia.,Revenge of the Sith,Female
10669,10363,OBI-WAN: You have twins Padme They need you . . . hang on.,OBI-WAN, You have twins Padme They need you . . . hang on.,Revenge of the Sith,Male
10670,10364,PADME: I can't . . .,PADME, I can't . . .,Revenge of the Sith,Female
10671,10365,OBI-WAN: Save your energy.,OBI-WAN, Save your energy.,Revenge of the Sith,Male
10672,10366,PADME: Obi-Wan . . . there . . . is good in him. I know there is ... still . . .,PADME, Obi-Wan . . . there . . . is good in him. I know there is ... still . . .,Revenge of the Sith,Female
