,Country_Residence,Origin,Lat_Residence,Lon_Residence,Lat_Origin,Lon_Origin,Count
720,Norway,Cambodia,60.472024,8.468946,12.565679,104.990963,97
721,Norway,Cameroon,60.472024,8.468946,7.369722,12.354722,9
722,Norway,Central African Republic,60.472024,8.468946,6.611111,20.939444,4
723,Norway,Chad,60.472024,8.468946,15.454166,18.732207,8
724,Norway,Chile,60.472024,8.468946,-35.675146999999996,-71.542969,2
725,Norway,China,60.472024,8.468946,35.86166,104.195397,72
726,Norway,Colombia,60.472024,8.468946,4.570868,-74.297333,120
727,Norway,Croatia,60.472024,8.468946,45.1,15.2,267
728,Norway,Cuba,60.472024,8.468946,21.521757,-77.78116700000001,3
729,Norway,Djibouti,60.472024,8.468946,11.825138,42.590275,1
730,Norway,Ecuador,60.472024,8.468946,-1.8312389999999998,-78.183406,10
731,Norway,Egypt,60.472024,8.468946,26.820553000000004,30.802497999999996,20
732,Norway,El Salvador,60.472024,8.468946,13.794185,-88.89653,65
733,Norway,Equatorial Guinea,60.472024,8.468946,1.6508009999999997,10.267895,1
734,Norway,Eritrea,60.472024,8.468946,15.179383999999999,39.782334000000006,1438
735,Norway,Ethiopia,60.472024,8.468946,9.145,40.489672999999996,687
736,Norway,Ghana,60.472024,8.468946,7.946527000000001,-1.0231940000000002,2
737,Norway,Guinea,60.472024,8.468946,9.945587,-9.696645,2
738,Norway,India,60.472024,8.468946,20.593684,78.96288,22
739,Norway,Indonesia,60.472024,8.468946,-0.789275,113.921327,156
740,Norway,Iran,60.472024,8.468946,32.427908,53.68804599999999,3477
741,Norway,Iraq,60.472024,8.468946,33.223191,43.679291,2044
742,Norway,Israel,60.472024,8.468946,31.046051000000002,34.851612,1
743,Norway,Jordan,60.472024,8.468946,30.585164000000002,36.238414,16
744,Norway,Kazakhstan,60.472024,8.468946,48.019573,66.923684,4
745,Norway,Kenya,60.472024,8.468946,-0.023559,37.906193,16
746,Norway,Kuwait,60.472024,8.468946,29.311659999999996,47.481766,3
747,Norway,Kyrgyzstan,60.472024,8.468946,41.20438,74.766098,2
748,Norway,Laos,60.472024,8.468946,19.856270000000002,102.495496,2
749,Norway,Lebanon,60.472024,8.468946,33.854721000000005,35.862285,9
750,Norway,Liberia,60.472024,8.468946,6.4280550000000005,-9.429499,813
751,Norway,Libya,60.472024,8.468946,26.3351,17.228331,14
752,Norway,Malaysia,60.472024,8.468946,4.210483999999999,101.97576600000001,17
753,Norway,Mali,60.472024,8.468946,17.570692,-3.9961660000000006,2
754,Norway,Moldova,60.472024,8.468946,47.411631,28.369884999999996,1
755,Norway,Mongolia,60.472024,8.468946,46.862496,103.84665600000001,2
756,Norway,Morocco,60.472024,8.468946,31.791702,-7.09262,3
757,Norway,Nepal,60.472024,8.468946,28.394857000000002,84.12400799999999,5
758,Norway,Nigeria,60.472024,8.468946,9.081999,8.675277000000001,4
759,Norway,North Korea,60.472024,8.468946,40.339852,127.510093,3
760,Norway,Pakistan,60.472024,8.468946,30.375321000000003,69.345116,17
761,Norway,Philippines,60.472024,8.468946,12.879721,121.77401699999999,128
762,Norway,Rwanda,60.472024,8.468946,-1.940278,29.873888,369
763,Norway,Saudi Arabia,60.472024,8.468946,23.885942,45.079162,104
764,Norway,Senegal,60.472024,8.468946,14.497401000000002,-14.452361999999999,1
765,Norway,Serbia,60.472024,8.468946,44.016521000000004,21.005859,225
766,Norway,Sierra Leone,60.472024,8.468946,8.460555000000001,-11.779889,60
767,Norway,Somalia,60.472024,8.468946,5.152149,46.199616,954
768,Norway,Sri Lanka,60.472024,8.468946,7.873054,80.77179699999999,102
769,Norway,Sudan,60.472024,8.468946,12.862807,30.217636,520
770,Norway,Syria,60.472024,8.468946,34.802075,38.996815000000005,5410
771,Norway,Tajikistan,60.472024,8.468946,38.861034000000004,71.276093,7
772,Norway,Thailand,60.472024,8.468946,15.870032,100.992541,12
773,Norway,Togo,60.472024,8.468946,8.619543,0.824782,20
774,Norway,Tunisia,60.472024,8.468946,33.886917,9.537499,21
775,Norway,Turkey,60.472024,8.468946,38.963745,35.243322,52
776,Norway,Turkmenistan,60.472024,8.468946,38.969719,59.556278000000006,18
777,Norway,Uganda,60.472024,8.468946,1.373333,32.290275,16
778,Norway,United States,60.472024,8.468946,37.09024,-95.712891,1
779,Norway,Uzbekistan,60.472024,8.468946,41.377491,64.585262,48
780,Norway,Vietnam,60.472024,8.468946,14.058323999999999,108.277199,140
781,Norway,Yemen,60.472024,8.468946,15.552726999999999,48.516388,9
782,Norway,Zambia,60.472024,8.468946,-13.133897,27.849332,21
783,Norway,Zimbabwe,60.472024,8.468946,-19.015438,29.154857,5
784,Paraguay,Colombia,-23.442503,-58.44383199999999,4.570868,-74.297333,35
785,Philippines,Cambodia,12.879721,121.77401699999999,12.565679,104.990963,16
786,Philippines,Ghana,12.879721,121.77401699999999,7.946527000000001,-1.0231940000000002,1
787,Philippines,Iraq,12.879721,121.77401699999999,33.223191,43.679291,1
788,Philippines,Laos,12.879721,121.77401699999999,19.856270000000002,102.495496,13
789,Philippines,Somalia,12.879721,121.77401699999999,5.152149,46.199616,2
790,Philippines,Sri Lanka,12.879721,121.77401699999999,7.873054,80.77179699999999,1
791,Philippines,Syria,12.879721,121.77401699999999,34.802075,38.996815000000005,5
792,Philippines,Uganda,12.879721,121.77401699999999,1.373333,32.290275,7
793,Philippines,Vietnam,12.879721,121.77401699999999,14.058323999999999,108.277199,12
794,Portugal,Afghanistan,39.399871999999995,-8.224454,33.93911,67.709953,16
795,Portugal,Cameroon,39.399871999999995,-8.224454,7.369722,12.354722,1
796,Portugal,Eritrea,39.399871999999995,-8.224454,15.179383999999999,39.782334000000006,24
797,Portugal,Ethiopia,39.399871999999995,-8.224454,9.145,40.489672999999996,6
798,Portugal,Guinea,39.399871999999995,-8.224454,9.945587,-9.696645,2
799,Portugal,Iran,39.399871999999995,-8.224454,32.427908,53.68804599999999,5
800,Portugal,Iraq,39.399871999999995,-8.224454,33.223191,43.679291,23
801,Portugal,Liberia,39.399871999999995,-8.224454,6.4280550000000005,-9.429499,1
802,Portugal,Mauritania,39.399871999999995,-8.224454,21.00789,-10.940835,2
803,Portugal,Senegal,39.399871999999995,-8.224454,14.497401000000002,-14.452361999999999,1
804,Portugal,Somalia,39.399871999999995,-8.224454,5.152149,46.199616,7
805,Portugal,Sudan,39.399871999999995,-8.224454,12.862807,30.217636,20
806,Portugal,Uganda,39.399871999999995,-8.224454,1.373333,32.290275,2
807,Romania,Iraq,45.943160999999996,24.96676,33.223191,43.679291,40
808,South Africa,Angola,-30.559482,22.937506,-11.202691999999999,17.873887,2
809,South Africa,Burundi,-30.559482,22.937506,-3.3730559999999996,29.918885999999997,5
810,South Africa,Somalia,-30.559482,22.937506,5.152149,46.199616,5
811,Spain,Eritrea,40.463667,-3.7492199999999998,15.179383999999999,39.782334000000006,11
812,Spain,Ethiopia,40.463667,-3.7492199999999998,9.145,40.489672999999996,35
813,Spain,Sudan,40.463667,-3.7492199999999998,12.862807,30.217636,34
814,Spain,Syria,40.463667,-3.7492199999999998,34.802075,38.996815000000005,289
815,Sweden,Afghanistan,60.128161,18.643501,33.93911,67.709953,4802
816,Sweden,Albania,60.128161,18.643501,41.153332,20.168331,7
817,Sweden,Algeria,60.128161,18.643501,28.033886,1.6596259999999998,8
818,Sweden,Angola,60.128161,18.643501,-11.202691999999999,17.873887,21
819,Sweden,Armenia,60.128161,18.643501,40.069099,45.038189,10
820,Sweden,Azerbaijan,60.128161,18.643501,40.143105,47.576927000000005,11
821,Sweden,Bahrain,60.128161,18.643501,25.930414000000003,50.637772,1
822,Sweden,Bangladesh,60.128161,18.643501,23.684994,90.35633100000001,3
823,Sweden,Belarus,60.128161,18.643501,53.709807,27.953389,3
824,Sweden,Bhutan,60.128161,18.643501,27.514162,90.433601,2
825,Sweden,Bosnia and Herzegovina,60.128161,18.643501,43.915886,17.679076000000002,8954
826,Sweden,Brazil,60.128161,18.643501,-14.235004,-51.92528,4
827,Sweden,Bulgaria,60.128161,18.643501,42.733883,25.48583,2
828,Sweden,Burundi,60.128161,18.643501,-3.3730559999999996,29.918885999999997,122
829,Sweden,Cambodia,60.128161,18.643501,12.565679,104.990963,25
830,Sweden,Cameroon,60.128161,18.643501,7.369722,12.354722,6
831,Sweden,Central African Republic,60.128161,18.643501,6.611111,20.939444,61
832,Sweden,Chad,60.128161,18.643501,15.454166,18.732207,8
833,Sweden,Chile,60.128161,18.643501,-35.675146999999996,-71.542969,1066
834,Sweden,China,60.128161,18.643501,35.86166,104.195397,187
835,Sweden,Colombia,60.128161,18.643501,4.570868,-74.297333,1924
836,Sweden,Costa Rica,60.128161,18.643501,9.748917,-83.753428,38
837,Sweden,Croatia,60.128161,18.643501,45.1,15.2,7
838,Sweden,Cuba,60.128161,18.643501,21.521757,-77.78116700000001,31
839,Sweden,Czech Republic,60.128161,18.643501,49.817492,15.472961999999999,63
840,Sweden,Djibouti,60.128161,18.643501,11.825138,42.590275,1
841,Sweden,Ecuador,60.128161,18.643501,-1.8312389999999998,-78.183406,49
842,Sweden,Egypt,60.128161,18.643501,26.820553000000004,30.802497999999996,31
843,Sweden,El Salvador,60.128161,18.643501,13.794185,-88.89653,1267
844,Sweden,Equatorial Guinea,60.128161,18.643501,1.6508009999999997,10.267895,26
845,Sweden,Eritrea,60.128161,18.643501,15.179383999999999,39.782334000000006,2286
846,Sweden,Ethiopia,60.128161,18.643501,9.145,40.489672999999996,896
847,Sweden,Gambia,60.128161,18.643501,13.443182,-15.310139000000001,16
848,Sweden,Georgia,60.128161,18.643501,42.315407,43.356891999999995,9
849,Sweden,Ghana,60.128161,18.643501,7.946527000000001,-1.0231940000000002,1
850,Sweden,Guatemala,60.128161,18.643501,15.783470999999999,-90.23075899999999,58
851,Sweden,Guinea,60.128161,18.643501,9.945587,-9.696645,10
852,Sweden,Guinea-Bissau,60.128161,18.643501,11.803749,-15.180413,1
853,Sweden,Honduras,60.128161,18.643501,15.199998999999998,-86.241905,29
854,Sweden,India,60.128161,18.643501,20.593684,78.96288,1
855,Sweden,Indonesia,60.128161,18.643501,-0.789275,113.921327,11
856,Sweden,Iran,60.128161,18.643501,32.427908,53.68804599999999,7799
857,Sweden,Iraq,60.128161,18.643501,33.223191,43.679291,7077
858,Sweden,Jamaica,60.128161,18.643501,18.109581,-77.297508,1
859,Sweden,Jordan,60.128161,18.643501,30.585164000000002,36.238414,37
860,Sweden,Kazakhstan,60.128161,18.643501,48.019573,66.923684,8
861,Sweden,Kenya,60.128161,18.643501,-0.023559,37.906193,30
862,Sweden,Kuwait,60.128161,18.643501,29.311659999999996,47.481766,2
863,Sweden,Kyrgyzstan,60.128161,18.643501,41.20438,74.766098,24
864,Sweden,Laos,60.128161,18.643501,19.856270000000002,102.495496,14
865,Sweden,Latvia,60.128161,18.643501,56.879635,24.603189,2
866,Sweden,Lebanon,60.128161,18.643501,33.854721000000005,35.862285,42
867,Sweden,Lesotho,60.128161,18.643501,-29.609988,28.233608,1
868,Sweden,Liberia,60.128161,18.643501,6.4280550000000005,-9.429499,176
869,Sweden,Libya,60.128161,18.643501,26.3351,17.228331,8
870,Sweden,Malaysia,60.128161,18.643501,4.210483999999999,101.97576600000001,3
871,Sweden,Mauritania,60.128161,18.643501,21.00789,-10.940835,13
872,Sweden,Moldova,60.128161,18.643501,47.411631,28.369884999999996,1
873,Sweden,Mongolia,60.128161,18.643501,46.862496,103.84665600000001,1
874,Sweden,Namibia,60.128161,18.643501,-22.957639999999998,18.49041,59
875,Sweden,Nepal,60.128161,18.643501,28.394857000000002,84.12400799999999,9
876,Sweden,Nicaragua,60.128161,18.643501,12.865416,-85.207229,4
877,Sweden,Nigeria,60.128161,18.643501,9.081999,8.675277000000001,9
878,Sweden,Pakistan,60.128161,18.643501,30.375321000000003,69.345116,96
879,Sweden,Papua New Guinea,60.128161,18.643501,-6.314993,143.95555,1
880,Sweden,Peru,60.128161,18.643501,-9.189967,-75.015152,36
881,Sweden,Philippines,60.128161,18.643501,12.879721,121.77401699999999,6
882,Sweden,Poland,60.128161,18.643501,51.919438,19.145135999999997,212
883,Sweden,Romania,60.128161,18.643501,45.943160999999996,24.96676,489
884,Sweden,Rwanda,60.128161,18.643501,-1.940278,29.873888,119
885,Sweden,Saudi Arabia,60.128161,18.643501,23.885942,45.079162,3
886,Sweden,Senegal,60.128161,18.643501,14.497401000000002,-14.452361999999999,17
887,Sweden,Serbia,60.128161,18.643501,44.016521000000004,21.005859,121
888,Sweden,Sierra Leone,60.128161,18.643501,8.460555000000001,-11.779889,113
889,Sweden,Somalia,60.128161,18.643501,5.152149,46.199616,2885
890,Sweden,Sri Lanka,60.128161,18.643501,7.873054,80.77179699999999,106
891,Sweden,Sudan,60.128161,18.643501,12.862807,30.217636,597
892,Sweden,Syria,60.128161,18.643501,34.802075,38.996815000000005,2624
893,Sweden,Tajikistan,60.128161,18.643501,38.861034000000004,71.276093,15
894,Sweden,Thailand,60.128161,18.643501,15.870032,100.992541,3
895,Sweden,Tunisia,60.128161,18.643501,33.886917,9.537499,10
896,Sweden,Turkey,60.128161,18.643501,38.963745,35.243322,37
897,Sweden,Turkmenistan,60.128161,18.643501,38.969719,59.556278000000006,31
898,Sweden,Uganda,60.128161,18.643501,1.373333,32.290275,52
899,Sweden,Ukraine,60.128161,18.643501,48.379433,31.16558,14
900,Sweden,United Kingdom,60.128161,18.643501,55.378051,-3.435973,1
901,Sweden,United States,60.128161,18.643501,37.09024,-95.712891,3
902,Sweden,Uruguay,60.128161,18.643501,-32.522779,-55.765834999999996,241
903,Sweden,Uzbekistan,60.128161,18.643501,41.377491,64.585262,683
904,Sweden,Venezuela,60.128161,18.643501,6.42375,-66.58973,4
905,Sweden,Vietnam,60.128161,18.643501,14.058323999999999,108.277199,2973
906,Sweden,Yemen,60.128161,18.643501,15.552726999999999,48.516388,7
907,Sweden,Zimbabwe,60.128161,18.643501,-19.015438,29.154857,28
908,Switzerland,Iraq,46.818188,8.227511999999999,33.223191,43.679291,45
909,Switzerland,Jordan,46.818188,8.227511999999999,30.585164000000002,36.238414,0
910,Switzerland,Lebanon,46.818188,8.227511999999999,33.854721000000005,35.862285,0
911,Switzerland,Somalia,46.818188,8.227511999999999,5.152149,46.199616,8
912,Switzerland,Syria,46.818188,8.227511999999999,34.802075,38.996815000000005,1189
913,United Kingdom,Afghanistan,55.378051,-3.435973,33.93911,67.709953,14
914,United Kingdom,Angola,55.378051,-3.435973,-11.202691999999999,17.873887,1
915,United Kingdom,Bhutan,55.378051,-3.435973,27.514162,90.433601,247
916,United Kingdom,Burundi,55.378051,-3.435973,-3.3730559999999996,29.918885999999997,10
917,United Kingdom,Eritrea,55.378051,-3.435973,15.179383999999999,39.782334000000006,70
918,United Kingdom,Ethiopia,55.378051,-3.435973,9.145,40.489672999999996,927
919,United Kingdom,Iran,55.378051,-3.435973,32.427908,53.68804599999999,10
920,United Kingdom,Iraq,55.378051,-3.435973,33.223191,43.679291,614
921,United Kingdom,Liberia,55.378051,-3.435973,6.4280550000000005,-9.429499,1
922,United Kingdom,Mauritania,55.378051,-3.435973,21.00789,-10.940835,53
923,United Kingdom,Pakistan,55.378051,-3.435973,30.375321000000003,69.345116,1
924,United Kingdom,Rwanda,55.378051,-3.435973,-1.940278,29.873888,1
925,United Kingdom,Somalia,55.378051,-3.435973,5.152149,46.199616,1024
926,United Kingdom,Sudan,55.378051,-3.435973,12.862807,30.217636,498
927,United Kingdom,Syria,55.378051,-3.435973,34.802075,38.996815000000005,5711
928,United Kingdom,Uganda,55.378051,-3.435973,1.373333,32.290275,0
929,United States,Afghanistan,37.09024,-95.712891,33.93911,67.709953,46125
930,United States,Albania,37.09024,-95.712891,41.153332,20.168331,3733
931,United States,Algeria,37.09024,-95.712891,28.033886,1.6596259999999998,111
932,United States,Angola,37.09024,-95.712891,-11.202691999999999,17.873887,716
933,United States,Argentina,37.09024,-95.712891,-38.416097,-63.616671999999994,11
934,United States,Armenia,37.09024,-95.712891,40.069099,45.038189,634
935,United States,Austria,37.09024,-95.712891,47.516231,14.550072,1
936,United States,Azerbaijan,37.09024,-95.712891,40.143105,47.576927000000005,2461
937,United States,Bangladesh,37.09024,-95.712891,23.684994,90.35633100000001,11
938,United States,Belarus,37.09024,-95.712891,53.709807,27.953389,6018
939,United States,Belgium,37.09024,-95.712891,50.503887,4.469936,85
940,United States,Benin,37.09024,-95.712891,9.30769,2.315834,2
941,United States,Bhutan,37.09024,-95.712891,27.514162,90.433601,89588
942,United States,Bosnia and Herzegovina,37.09024,-95.712891,43.915886,17.679076000000002,145278
943,United States,Bulgaria,37.09024,-95.712891,42.733883,25.48583,2143
944,United States,Burkina Faso,37.09024,-95.712891,12.238333,-1.561593,8
945,United States,Burundi,37.09024,-95.712891,-3.3730559999999996,29.918885999999997,12596
946,United States,Cambodia,37.09024,-95.712891,12.565679,104.990963,88544
947,United States,Cameroon,37.09024,-95.712891,7.369722,12.354722,161
948,United States,Canada,37.09024,-95.712891,56.130366,-106.34677099999999,1
949,United States,Central African Republic,37.09024,-95.712891,6.611111,20.939444,1727
950,United States,Chad,37.09024,-95.712891,15.454166,18.732207,297
951,United States,China,37.09024,-95.712891,35.86166,104.195397,664
952,United States,Colombia,37.09024,-95.712891,4.570868,-74.297333,3278
953,United States,Costa Rica,37.09024,-95.712891,9.748917,-83.753428,3
954,United States,Croatia,37.09024,-95.712891,45.1,15.2,6360
955,United States,Cuba,37.09024,-95.712891,21.521757,-77.78116700000001,94633
956,United States,Czech Republic,37.09024,-95.712891,49.817492,15.472961999999999,8693
957,United States,Djibouti,37.09024,-95.712891,11.825138,42.590275,50
958,United States,Ecuador,37.09024,-95.712891,-1.8312389999999998,-78.183406,37
959,United States,Egypt,37.09024,-95.712891,26.820553000000004,30.802497999999996,137
960,United States,El Salvador,37.09024,-95.712891,13.794185,-88.89653,924
961,United States,Equatorial Guinea,37.09024,-95.712891,1.6508009999999997,10.267895,70
962,United States,Eritrea,37.09024,-95.712891,15.179383999999999,39.782334000000006,17196
963,United States,Estonia,37.09024,-95.712891,58.595271999999994,25.013607,307
964,United States,Ethiopia,37.09024,-95.712891,9.145,40.489672999999996,49884
965,United States,France,37.09024,-95.712891,46.227638,2.213749,1
966,United States,Gabon,37.09024,-95.712891,-0.803689,11.609444,10
967,United States,Gambia,37.09024,-95.712891,13.443182,-15.310139000000001,178
968,United States,Georgia,37.09024,-95.712891,42.315407,43.356891999999995,335
969,United States,Germany,37.09024,-95.712891,51.165690999999995,10.451526,1
970,United States,Ghana,37.09024,-95.712891,7.946527000000001,-1.0231940000000002,30
971,United States,Guatemala,37.09024,-95.712891,15.783470999999999,-90.23075899999999,29
972,United States,Guinea,37.09024,-95.712891,9.945587,-9.696645,61
973,United States,Guinea-Bissau,37.09024,-95.712891,11.803749,-15.180413,6
974,United States,Haiti,37.09024,-95.712891,18.971187,-72.28521500000001,6940
975,United States,Honduras,37.09024,-95.712891,15.199998999999998,-86.241905,165
976,United States,Hungary,37.09024,-95.712891,47.162494,19.503304,5692
977,United States,India,37.09024,-95.712891,20.593684,78.96288,60
978,United States,Indonesia,37.09024,-95.712891,-0.789275,113.921327,136
979,United States,Iran,37.09024,-95.712891,32.427908,53.68804599999999,103393
980,United States,Iraq,37.09024,-95.712891,33.223191,43.679291,173843
981,United States,Israel,37.09024,-95.712891,31.046051000000002,34.851612,4
982,United States,Jamaica,37.09024,-95.712891,18.109581,-77.297508,1
983,United States,Jordan,37.09024,-95.712891,30.585164000000002,36.238414,120
984,United States,Kazakhstan,37.09024,-95.712891,48.019573,66.923684,2263
985,United States,Kenya,37.09024,-95.712891,-0.023559,37.906193,139
986,United States,Kuwait,37.09024,-95.712891,29.311659999999996,47.481766,145
987,United States,Kyrgyzstan,37.09024,-95.712891,41.20438,74.766098,943
988,United States,Laos,37.09024,-95.712891,19.856270000000002,102.495496,141736
989,United States,Latvia,37.09024,-95.712891,56.879635,24.603189,615
990,United States,Lebanon,37.09024,-95.712891,33.854721000000005,35.862285,28
991,United States,Liberia,37.09024,-95.712891,6.4280550000000005,-9.429499,33416
992,United States,Libya,37.09024,-95.712891,26.3351,17.228331,366
993,United States,Lithuania,37.09024,-95.712891,55.169438,23.881275,104
994,United States,Macedonia [FYROM],37.09024,-95.712891,41.608635,21.745275,266
995,United States,Madagascar,37.09024,-95.712891,-18.766947000000002,46.869107,6
996,United States,Malaysia,37.09024,-95.712891,4.210483999999999,101.97576600000001,7
997,United States,Mali,37.09024,-95.712891,17.570692,-3.9961660000000006,12
998,United States,Mauritania,37.09024,-95.712891,21.00789,-10.940835,474
999,United States,Moldova,37.09024,-95.712891,47.411631,28.369884999999996,11460
1000,United States,Mongolia,37.09024,-95.712891,46.862496,103.84665600000001,0
1001,United States,Morocco,37.09024,-95.712891,31.791702,-7.09262,9
1002,United States,Mozambique,37.09024,-95.712891,-18.665695,35.529562,96
1003,United States,Namibia,37.09024,-95.712891,-22.957639999999998,18.49041,53
1004,United States,Nepal,37.09024,-95.712891,28.394857000000002,84.12400799999999,374
1005,United States,Netherlands,37.09024,-95.712891,52.132633,5.291266,2
1006,United States,Nicaragua,37.09024,-95.712891,12.865416,-85.207229,1195
1007,United States,Niger,37.09024,-95.712891,17.607789,8.081666,5
1008,United States,Nigeria,37.09024,-95.712891,9.081999,8.675277000000001,1370
1009,United States,North Korea,37.09024,-95.712891,40.339852,127.510093,204
1010,United States,Norway,37.09024,-95.712891,60.472024,8.468946,0
1011,United States,Pakistan,37.09024,-95.712891,30.375321000000003,69.345116,1876
1012,United States,Peru,37.09024,-95.712891,-9.189967,-75.015152,3
1013,United States,Philippines,37.09024,-95.712891,12.879721,121.77401699999999,6
1014,United States,Poland,37.09024,-95.712891,51.919438,19.145135999999997,36364
1015,United States,Romania,37.09024,-95.712891,45.943160999999996,24.96676,37122
1016,United States,Rwanda,37.09024,-95.712891,-1.940278,29.873888,2979
1017,United States,Saudi Arabia,37.09024,-95.712891,23.885942,45.079162,8
1018,United States,Senegal,37.09024,-95.712891,14.497401000000002,-14.452361999999999,50
1019,United States,Serbia,37.09024,-95.712891,44.016521000000004,21.005859,15224
1020,United States,Sierra Leone,37.09024,-95.712891,8.460555000000001,-11.779889,8341
1021,United States,Singapore,37.09024,-95.712891,1.352083,103.819836,3
1022,United States,Slovakia,37.09024,-95.712891,48.669026,19.699023999999998,1
1023,United States,Slovenia,37.09024,-95.712891,46.151241,14.995463,2
1024,United States,Somalia,37.09024,-95.712891,5.152149,46.199616,140533
1025,United States,South Africa,37.09024,-95.712891,-30.559482,22.937506,286
1026,United States,Sri Lanka,37.09024,-95.712891,7.873054,80.77179699999999,644
1027,United States,Sudan,37.09024,-95.712891,12.862807,30.217636,38650
1028,United States,Sweden,37.09024,-95.712891,60.128161,18.643501,1
1029,United States,Syria,37.09024,-95.712891,34.802075,38.996815000000005,18281
1030,United States,Tajikistan,37.09024,-95.712891,38.861034000000004,71.276093,95
1031,United States,Tanzania,37.09024,-95.712891,-6.369028,34.888822,9
1032,United States,Thailand,37.09024,-95.712891,15.870032,100.992541,33
1033,United States,Togo,37.09024,-95.712891,8.619543,0.824782,1483
1034,United States,Tunisia,37.09024,-95.712891,33.886917,9.537499,16
1035,United States,Turkey,37.09024,-95.712891,38.963745,35.243322,11
1036,United States,Turkmenistan,37.09024,-95.712891,38.969719,59.556278000000006,73
1037,United States,Uganda,37.09024,-95.712891,1.373333,32.290275,815
1038,United States,Ukraine,37.09024,-95.712891,48.379433,31.16558,52310
1039,United States,United Arab Emirates,37.09024,-95.712891,23.424076,53.847818000000004,1
1040,United States,United Kingdom,37.09024,-95.712891,55.378051,-3.435973,2
1041,United States,Uzbekistan,37.09024,-95.712891,41.377491,64.585262,5060
1042,United States,Venezuela,37.09024,-95.712891,6.42375,-66.58973,17
1043,United States,Vietnam,37.09024,-95.712891,14.058323999999999,108.277199,526969
1044,United States,Yemen,37.09024,-95.712891,15.552726999999999,48.516388,152
1045,United States,Zambia,37.09024,-95.712891,-13.133897,27.849332,10
1046,United States,Zimbabwe,37.09024,-95.712891,-19.015438,29.154857,72
1047,Uruguay,Colombia,-32.522779,-55.765834999999996,4.570868,-74.297333,59
1048,Uruguay,Ecuador,-32.522779,-55.765834999999996,-1.8312389999999998,-78.183406,7
1049,Uruguay,Syria,-32.522779,-55.765834999999996,34.802075,38.996815000000005,43
1050,Uruguay,Venezuela,-32.522779,-55.765834999999996,6.42375,-66.58973,2
1051,Uruguay,Vietnam,-32.522779,-55.765834999999996,14.058323999999999,108.277199,1
1052,Yemen,Ethiopia,15.552726999999999,48.516388,9.145,40.489672999999996,11
1053,Yemen,Iraq,15.552726999999999,48.516388,33.223191,43.679291,10
1054,Yemen,Libya,15.552726999999999,48.516388,26.3351,17.228331,2
1055,Yemen,Somalia,15.552726999999999,48.516388,5.152149,46.199616,17
