year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2009,PRK,TZA,ALL,485365,0.00089%
2009,PRK,UGA,ALL,405701,0.00075%
2009,PRK,ZAF,ALL,92811868,0.17%
2009,PRK,ZWE,ALL,11366,0.000021%
2009,PRK,BHR,ALL,923948,0.0017%
2009,PRK,CHN,ALL,1870891195,3.4%
2009,PRK,GEO,ALL,384558,0.00071%
2009,PRK,HKG,ALL,23360797,0.043%
2009,PRK,IDN,ALL,8025282,0.015%
2009,PRK,IND,ALL,310397985,0.57%
2009,PRK,ISR,ALL,1141000,0.0021%
2009,PRK,JPN,ALL,2736927,0.0050%
2009,PRK,KHM,ALL,2390844,0.0044%
2009,PRK,LBN,ALL,179049,0.00033%
2009,PRK,LKA,ALL,39815,0.000073%
2009,PRK,MAC,ALL,4557,0.0000084%
2009,PRK,MYS,ALL,10612026,0.020%
2009,PRK,NPL,ALL,242650,0.00045%
2009,PRK,PAK,ALL,465251,0.00086%
2009,PRK,PSE,ALL,51240,0.000094%
2009,PRK,QAT,ALL,118445515,0.22%
2009,PRK,SGP,ALL,45990910,0.085%
2009,PRK,SYR,ALL,6878667,0.013%
2009,PRK,THA,ALL,30314729,0.056%
2009,PRK,TUR,ALL,1920737,0.0035%
2009,PRK,YEM,ALL,5758,0.000011%
2009,PRK,AUT,ALL,1379102,0.0025%
2009,PRK,BGR,ALL,3280629,0.0060%
2009,PRK,BLR,ALL,1046600,0.0019%
2009,PRK,BLX,ALL,4625831,0.0085%
2009,PRK,CHE,ALL,2988147,0.0055%
2009,PRK,CZE,ALL,41722,0.000077%
2009,PRK,DEU,ALL,33481000,0.062%
2009,PRK,DNK,ALL,3644986,0.0067%
2009,PRK,ESP,ALL,1990250,0.0037%
2009,PRK,FIN,ALL,401606,0.00074%
2009,PRK,FRA,ALL,2297945,0.0042%
2009,PRK,GBR,ALL,180907,0.00033%
2009,PRK,GRC,ALL,141971,0.00026%
2009,PRK,HRV,ALL,51933,0.000096%
2009,PRK,HUN,ALL,617000,0.0011%
2009,PRK,IRL,ALL,80085,0.00015%
2009,PRK,ITA,ALL,39222401,0.072%
2009,PRK,MKD,ALL,46199,0.000085%
2009,PRK,NLD,ALL,5180683,0.0096%
2009,PRK,NOR,ALL,10382,0.000019%
2009,PRK,POL,ALL,421326,0.00078%
2009,PRK,ROU,ALL,31341,0.000058%
2009,PRK,RUS,ALL,41755376,0.077%
2009,PRK,SVK,ALL,120197,0.00022%
2009,PRK,SVN,ALL,137725,0.00025%
2009,PRK,SWE,ALL,320853,0.00059%
2009,PRK,UKR,ALL,3650082,0.0067%
2009,PRK,CAN,ALL,20053916,0.037%
2009,PRK,CRI,ALL,29420728,0.054%
2009,PRK,DOM,ALL,13299402,0.025%
2009,PRK,GTM,ALL,22278216,0.041%
2009,PRK,HND,ALL,16596458,0.031%
2009,PRK,JAM,ALL,30574,0.000056%
2009,PRK,MEX,ALL,825945,0.0015%
2009,PRK,SLV,ALL,4914,0.0000091%
2009,PRK,TTO,ALL,20995927,0.039%
2009,PRK,FJI,ALL,31729,0.000059%
2009,PRK,NCL,ALL,493792,0.00091%
2009,PRK,BOL,ALL,350804,0.00065%
2009,PRK,BRA,ALL,118559060,0.22%
2009,PRK,CHL,ALL,13588012,0.025%
2009,PRK,COL,ALL,99274,0.00018%
2009,PRK,ECU,ALL,95545,0.00018%
2009,PRK,GUY,ALL,28073,0.000052%
2009,PRK,PER,ALL,3182188,0.0059%
2009,PRK,PRY,ALL,206844,0.00038%
2009,PRK,SUR,ALL,17253,0.000032%
2009,PRK,URY,ALL,540089,0.0010%
2009,PRK,VEN,ALL,2368380,0.0044%
2010,PRK,BEN,ALL,6510,0.000012%
2010,PRK,CAF,ALL,39993,0.000074%
2010,PRK,CIV,ALL,21703,0.000040%
2010,PRK,COG,ALL,77508,0.00014%
2010,PRK,EGY,ALL,269874897,0.50%
2010,PRK,ETH,ALL,1250352,0.0023%
2010,PRK,MOZ,ALL,2294,0.0000042%
2010,PRK,MRT,ALL,410741,0.00076%
2010,PRK,MWI,ALL,2170015,0.0040%
2010,PRK,NER,ALL,2973436,0.0055%
2010,PRK,SEN,ALL,54257,0.00010%
2010,PRK,TUN,ALL,2273,0.0000042%
2010,PRK,TZA,ALL,1833857,0.0034%
2010,PRK,UGA,ALL,61557,0.00011%
2010,PRK,ZAF,ALL,216373368,0.40%
2010,PRK,ZMB,ALL,47238,0.000087%
2010,PRK,ZWE,ALL,27405,0.000051%
2010,PRK,BHR,ALL,9309,0.000017%
2010,PRK,CHN,ALL,2270693599,4.2%
2010,PRK,GEO,ALL,172785,0.00032%
2010,PRK,HKG,ALL,18547186,0.034%
2010,PRK,IDN,ALL,11815357,0.022%
2010,PRK,IND,ALL,406807463,0.75%
2010,PRK,ISR,ALL,931000,0.0017%
2010,PRK,KAZ,ALL,67730,0.00012%
2010,PRK,KHM,ALL,1890783,0.0035%
2010,PRK,LBN,ALL,153433,0.00028%
2010,PRK,LKA,ALL,3867489,0.0071%
2010,PRK,MYS,ALL,1539820,0.0028%
2010,PRK,NPL,ALL,126963,0.00023%
2010,PRK,PAK,ALL,62324,0.00011%
2010,PRK,PHL,ALL,1087544,0.0020%
2010,PRK,SGP,ALL,30701612,0.057%
2010,PRK,SYR,ALL,5391181,0.0099%
2010,PRK,THA,ALL,29669563,0.055%
2010,PRK,TUR,ALL,226701,0.00042%
2010,PRK,YEM,ALL,25714,0.000047%
2010,PRK,AUT,ALL,507048,0.00093%
2010,PRK,BGR,ALL,86610,0.00016%
2010,PRK,BLR,ALL,3748700,0.0069%
2010,PRK,BLX,ALL,1852335,0.0034%
2010,PRK,CHE,ALL,2824298,0.0052%
2010,PRK,CZE,ALL,14127,0.000026%
2010,PRK,DEU,ALL,18827144,0.035%
2010,PRK,DNK,ALL,11553165,0.021%
2010,PRK,ESP,ALL,680489,0.0013%
2010,PRK,FIN,ALL,547319,0.0010%
2010,PRK,FRA,ALL,2824776,0.0052%
2010,PRK,GBR,ALL,85529,0.00016%
2010,PRK,GRC,ALL,1352864,0.0025%
2010,PRK,HUN,ALL,105000,0.00019%
2010,PRK,ITA,ALL,43562462,0.080%
2010,PRK,MKD,ALL,37782,0.000070%
2010,PRK,NLD,ALL,1676460,0.0031%
2010,PRK,NOR,ALL,91872,0.00017%
2010,PRK,POL,ALL,817038,0.0015%
2010,PRK,PRT,ALL,6248,0.000012%
2010,PRK,RUS,ALL,45779023,0.084%
2010,PRK,SRB,ALL,5975,0.000011%
2010,PRK,SVK,ALL,142770,0.00026%
2010,PRK,SVN,ALL,21287,0.000039%
2010,PRK,SWE,ALL,477127,0.00088%
2010,PRK,UKR,ALL,2706487,0.0050%
2010,PRK,BHS,ALL,164200,0.00030%
2010,PRK,CAN,ALL,11411945,0.021%
2010,PRK,CRI,ALL,39312,0.000072%
2010,PRK,DOM,ALL,29598120,0.055%
2010,PRK,GTM,ALL,13033303,0.024%
2010,PRK,HND,ALL,20659803,0.038%
2010,PRK,JAM,ALL,224423,0.00041%
2010,PRK,MEX,ALL,14708215,0.027%
2010,PRK,SLV,ALL,703599,0.0013%
2010,PRK,TTO,ALL,16796289,0.031%
2010,PRK,USA,ALL,1762973,0.0033%
2010,PRK,FJI,ALL,5213075,0.0096%
2010,PRK,BOL,ALL,125602,0.00023%
2010,PRK,BRA,ALL,21269737,0.039%
2010,PRK,CHL,ALL,14365440,0.026%
2010,PRK,COL,ALL,751656,0.0014%
2010,PRK,ECU,ALL,56624,0.00010%
2010,PRK,GUY,ALL,65600,0.00012%
2010,PRK,PER,ALL,7867102,0.015%
2010,PRK,PRY,ALL,22320,0.000041%
2010,PRK,SUR,ALL,259635,0.00048%
2010,PRK,URY,ALL,265147,0.00049%
2010,PRK,VEN,ALL,1823211,0.0034%
2011,PRK,CIV,ALL,36706,0.000068%
2011,PRK,CMR,ALL,5090,0.0000094%
2011,PRK,EGY,ALL,9169260,0.017%
2011,PRK,ETH,ALL,464029,0.00086%
2011,PRK,GHA,ALL,6090,0.000011%
2011,PRK,MLI,ALL,5825,0.000011%
2011,PRK,MOZ,ALL,2000,0.0000037%
2011,PRK,MRT,ALL,578722,0.0011%
2011,PRK,NER,ALL,3598068,0.0066%
2011,PRK,RWA,ALL,581134,0.0011%
2011,PRK,SEN,ALL,130770,0.00024%
2011,PRK,TUN,ALL,6814,0.000013%
2011,PRK,TZA,ALL,679334,0.0013%
2011,PRK,UGA,ALL,374177,0.00069%
2011,PRK,ZAF,ALL,46742818,0.086%
2011,PRK,ZWE,ALL,56160,0.00010%
2011,PRK,BHR,ALL,22163327,0.041%
2011,PRK,CHN,ALL,3155310838,5.8%
2011,PRK,CYP,ALL,13424,0.000025%
2011,PRK,GEO,ALL,88779,0.00016%
2011,PRK,HKG,ALL,11243091,0.021%
2011,PRK,IDN,ALL,6407002,0.012%
2011,PRK,IND,ALL,173328048,0.32%
2011,PRK,ISR,ALL,66000,0.00012%
2011,PRK,KHM,ALL,549129,0.0010%
2011,PRK,LBN,ALL,141625,0.00026%
2011,PRK,LKA,ALL,980512,0.0018%
2011,PRK,MYS,ALL,6829020,0.013%
2011,PRK,NPL,ALL,518265,0.00096%
2011,PRK,PAK,ALL,44623,0.000082%
2011,PRK,PHL,ALL,19792491,0.036%
2011,PRK,THA,ALL,24075670,0.044%
2011,PRK,TUR,ALL,63988,0.00012%
2011,PRK,AUT,ALL,869754,0.0016%
2011,PRK,BGR,ALL,291590,0.00054%
2011,PRK,BLR,ALL,901400,0.0017%
2011,PRK,BLX,ALL,689400,0.0013%
2011,PRK,CHE,ALL,258357,0.00048%
2011,PRK,CZE,ALL,84845,0.00016%
2011,PRK,DEU,ALL,16070876,0.030%
2011,PRK,DNK,ALL,1005253,0.0019%
2011,PRK,ESP,ALL,1738230,0.0032%
2011,PRK,FIN,ALL,7692,0.000014%
2011,PRK,FRA,ALL,6941226,0.013%
2011,PRK,GBR,ALL,190258,0.00035%
2011,PRK,GRC,ALL,57715,0.00011%
2011,PRK,HUN,ALL,284000,0.00052%
2011,PRK,ITA,ALL,25116868,0.046%
2011,PRK,MLT,ALL,9609,0.000018%
2011,PRK,NLD,ALL,1915200,0.0035%
2011,PRK,POL,ALL,1361426,0.0025%
2011,PRK,ROU,ALL,11423,0.000021%
2011,PRK,RUS,ALL,99106907,0.18%
2011,PRK,SRB,ALL,29878,0.000055%
2011,PRK,SVN,ALL,84893,0.00016%
2011,PRK,SWE,ALL,211217,0.00039%
2011,PRK,UKR,ALL,3313029,0.0061%
2011,PRK,BHS,ALL,450003,0.00083%
2011,PRK,BLZ,ALL,2825,0.0000052%
2011,PRK,CAN,ALL,5087208,0.0094%
2011,PRK,DOM,ALL,41496227,0.077%
2011,PRK,GTM,ALL,2602034,0.0048%
2011,PRK,HND,ALL,32041084,0.059%
2011,PRK,JAM,ALL,380781,0.00070%
2011,PRK,MEX,ALL,1588375,0.0029%
2011,PRK,SLV,ALL,39958,0.000074%
2011,PRK,USA,ALL,489112,0.00090%
2011,PRK,AUS,ALL,6551939,0.012%
2011,PRK,FJI,ALL,1150041,0.0021%
2011,PRK,PNG,ALL,183182,0.00034%
2011,PRK,BOL,ALL,37956,0.000070%
2011,PRK,BRA,ALL,14207751,0.026%
2011,PRK,CHL,ALL,2429692,0.0045%
2011,PRK,ECU,ALL,18676,0.000034%
2011,PRK,GUY,ALL,1520,0.0000028%
2011,PRK,PER,ALL,30269120,0.056%
2011,PRK,SUR,ALL,316867,0.00058%
2011,PRK,URY,ALL,583147,0.0011%
2011,PRK,VEN,ALL,7182,0.000013%
2012,PRK,BEN,ALL,21193,0.000039%
2012,PRK,CIV,ALL,26693,0.000049%
2012,PRK,CMR,ALL,383457,0.00071%
2012,PRK,EGY,ALL,1227851,0.0023%
2012,PRK,ETH,ALL,57956,0.00011%
2012,PRK,GHA,ALL,17945,0.000033%
2012,PRK,GMB,ALL,36299,0.000067%
2012,PRK,MAR,ALL,764544,0.0014%
2012,PRK,MDG,ALL,6976,0.000013%
2012,PRK,MLI,ALL,87336,0.00016%
2012,PRK,MOZ,ALL,969126,0.0018%
2012,PRK,MRT,ALL,71849,0.00013%
2012,PRK,NER,ALL,4125379,0.0076%
2012,PRK,RWA,ALL,15636,0.000029%
2012,PRK,SEN,ALL,764247,0.0014%
2012,PRK,TUN,ALL,78442,0.00014%
2012,PRK,TZA,ALL,1852728,0.0034%
2012,PRK,UGA,ALL,2232804,0.0041%
2012,PRK,ZAF,ALL,8250153,0.015%
2012,PRK,CHN,ALL,3477139139,6.4%
2012,PRK,GEO,ALL,604162,0.0011%
2012,PRK,HKG,ALL,47710717,0.088%
2012,PRK,IDN,ALL,1019715,0.0019%
2012,PRK,IND,ALL,228089857,0.42%
2012,PRK,ISR,ALL,371000,0.00068%
2012,PRK,KAZ,ALL,468600,0.00086%
2012,PRK,KHM,ALL,462619,0.00085%
2012,PRK,LKA,ALL,1366563,0.0025%
2012,PRK,PAK,ALL,50498,0.000093%
2012,PRK,PHL,ALL,6912515,0.013%
2012,PRK,SGP,ALL,41949345,0.077%
2012,PRK,THA,ALL,40255481,0.074%
2012,PRK,TUR,ALL,239616,0.00044%
2012,PRK,YEM,ALL,2411,0.0000044%
2012,PRK,AUT,ALL,752113,0.0014%
2012,PRK,BGR,ALL,817051,0.0015%
2012,PRK,BLR,ALL,597900,0.0011%
2012,PRK,BLX,ALL,13749977,0.025%
2012,PRK,CHE,ALL,2593413,0.0048%
2012,PRK,CZE,ALL,74824,0.00014%
2012,PRK,DEU,ALL,23580212,0.043%
2012,PRK,DNK,ALL,1105625,0.0020%
2012,PRK,ESP,ALL,1849645,0.0034%
2012,PRK,FIN,ALL,147692,0.00027%
2012,PRK,FRA,ALL,1901710,0.0035%
2012,PRK,GBR,ALL,529170,0.00098%
2012,PRK,GRC,ALL,178657,0.00033%
2012,PRK,HRV,ALL,2478,0.0000046%
2012,PRK,HUN,ALL,163000,0.00030%
2012,PRK,ITA,ALL,7064497,0.013%
2012,PRK,NLD,ALL,1610761,0.0030%
2012,PRK,NOR,ALL,116196,0.00021%
2012,PRK,POL,ALL,187135,0.00035%
2012,PRK,PRT,ALL,159382,0.00029%
2012,PRK,RUS,ALL,58373706,0.11%
2012,PRK,SVK,ALL,48650,0.000090%
2012,PRK,SVN,ALL,105786,0.00020%
2012,PRK,SWE,ALL,16088,0.000030%
2012,PRK,UKR,ALL,15123139,0.028%
2012,PRK,ATG,ALL,81486,0.00015%
2012,PRK,BHS,ALL,302336,0.00056%
2012,PRK,BRB,ALL,14000,0.000026%
2012,PRK,CAN,ALL,463967,0.00086%
2012,PRK,DOM,ALL,82094164,0.15%
2012,PRK,GTM,ALL,692176,0.0013%
2012,PRK,HND,ALL,12511485,0.023%
2012,PRK,JAM,ALL,129454,0.00024%
2012,PRK,MEX,ALL,1351894,0.0025%
2012,PRK,USA,ALL,497686,0.00092%
2012,PRK,FJI,ALL,861170,0.0016%
2012,PRK,PNG,ALL,114477,0.00021%
2012,PRK,TON,ALL,11067,0.000020%
2012,PRK,BRA,ALL,3419471,0.0063%
2012,PRK,CHL,ALL,14493142,0.027%
2012,PRK,ECU,ALL,115827,0.00021%
2012,PRK,GUY,ALL,173168,0.00032%
2012,PRK,PER,ALL,561611,0.0010%
2012,PRK,PRY,ALL,858500,0.0016%
2012,PRK,URY,ALL,17412,0.000032%
2013,PRK,BFA,ALL,3030,0.0000056%
2013,PRK,COG,ALL,20248,0.000037%
2013,PRK,EGY,ALL,765242,0.0014%
2013,PRK,ETH,ALL,215325,0.00040%
2013,PRK,GHA,ALL,636624,0.0012%
2013,PRK,MAR,ALL,3947786,0.0073%
2013,PRK,MDG,ALL,7968,0.000015%
2013,PRK,MOZ,ALL,17150,0.000032%
2013,PRK,MRT,ALL,110478,0.00020%
2013,PRK,MWI,ALL,1651927,0.0030%
2013,PRK,NER,ALL,1145306,0.0021%
2013,PRK,NGA,ALL,24050395,0.044%
2013,PRK,RWA,ALL,15901,0.000029%
2013,PRK,TUN,ALL,1208,0.0000022%
2013,PRK,TZA,ALL,65155,0.00012%
2013,PRK,UGA,ALL,1683334,0.0031%
2013,PRK,ZAF,ALL,1364035,0.0025%
2013,PRK,ZMB,ALL,4202,0.0000077%
2013,PRK,ZWE,ALL,4086,0.0000075%
2013,PRK,CHN,ALL,3622864679,6.7%
2013,PRK,CYP,ALL,40682,0.000075%
2013,PRK,GEO,ALL,155515,0.00029%
2013,PRK,HKG,ALL,25711802,0.047%
2013,PRK,IDN,ALL,2867830,0.0053%
2013,PRK,IND,ALL,238710438,0.44%
2013,PRK,ISR,ALL,350000,0.00065%
2013,PRK,KGZ,ALL,5241,0.0000097%
2013,PRK,KHM,ALL,917192,0.0017%
2013,PRK,KWT,ALL,372341,0.00069%
2013,PRK,LBN,ALL,469944,0.00087%
2013,PRK,LKA,ALL,268954,0.00050%
2013,PRK,MNG,ALL,719840,0.0013%
2013,PRK,MYS,ALL,410407,0.00076%
2013,PRK,PAK,ALL,79356,0.00015%
2013,PRK,PHL,ALL,22821894,0.042%
2013,PRK,PSE,ALL,325317,0.00060%
2013,PRK,SAU,ALL,4828515,0.0089%
2013,PRK,SGP,ALL,59317843,0.11%
2013,PRK,THA,ALL,99701604,0.18%
2013,PRK,TUR,ALL,6406393,0.012%
2013,PRK,VNM,ALL,1341,0.0000025%
2013,PRK,AUT,ALL,453902,0.00084%
2013,PRK,BGR,ALL,333314,0.00061%
2013,PRK,BLR,ALL,1015900,0.0019%
2013,PRK,BLX,ALL,348653,0.00064%
2013,PRK,CHE,ALL,6046400,0.011%
2013,PRK,CZE,ALL,185197,0.00034%
2013,PRK,DEU,ALL,14218565,0.026%
2013,PRK,DNK,ALL,222308,0.00041%
2013,PRK,ESP,ALL,905514,0.0017%
2013,PRK,FIN,ALL,11350920,0.021%
2013,PRK,FRA,ALL,1315554,0.0024%
2013,PRK,GBR,ALL,871603,0.0016%
2013,PRK,GRC,ALL,68156,0.00013%
2013,PRK,HUN,ALL,54654,0.00010%
2013,PRK,ITA,ALL,1156994,0.0021%
2013,PRK,LVA,ALL,63033,0.00012%
2013,PRK,MDA,ALL,35219,0.000065%
2013,PRK,MKD,ALL,1098060,0.0020%
2013,PRK,NLD,ALL,1457049,0.0027%
2013,PRK,POL,ALL,409190,0.00075%
2013,PRK,ROU,ALL,42902,0.000079%
2013,PRK,RUS,ALL,103293563,0.19%
2013,PRK,SVN,ALL,580765,0.0011%
2013,PRK,SWE,ALL,417513,0.00077%
2013,PRK,UKR,ALL,26334791,0.049%
2013,PRK,BHS,ALL,60350,0.00011%
2013,PRK,BRB,ALL,4000,0.0000074%
2013,PRK,CAN,ALL,82588,0.00015%
2013,PRK,CRI,ALL,110731,0.00020%
2013,PRK,GTM,ALL,347667,0.00064%
2013,PRK,JAM,ALL,930367,0.0017%
2013,PRK,MEX,ALL,1558793,0.0029%
2013,PRK,USA,ALL,453950,0.00084%
2013,PRK,FJI,ALL,233678,0.00043%
2013,PRK,BRA,ALL,16424862,0.030%
2013,PRK,CHL,ALL,24890884,0.046%
2013,PRK,GUY,ALL,87026,0.00016%
2013,PRK,PER,ALL,497850,0.00092%
2013,PRK,PRY,ALL,188800,0.00035%
2014,PRK,BEN,ALL,332048,0.00061%
2014,PRK,BFA,ALL,6465087,0.012%
2014,PRK,CMR,ALL,36071,0.000067%
2014,PRK,COG,ALL,75626,0.00014%
2014,PRK,EGY,ALL,1678544,0.0031%
2014,PRK,ETH,ALL,27464,0.000051%
2014,PRK,GIN,ALL,1415700,0.0026%
2014,PRK,MAR,ALL,1511639,0.0028%
2014,PRK,MOZ,ALL,809810,0.0015%
2014,PRK,MRT,ALL,8281,0.000015%
2014,PRK,MWI,ALL,3708964,0.0068%
2014,PRK,NER,ALL,802362,0.0015%
2014,PRK,NGA,ALL,565534,0.0010%
2014,PRK,RWA,ALL,129751,0.00024%
2014,PRK,SEN,ALL,519414,0.00096%
2014,PRK,TZA,ALL,109262,0.00020%
2014,PRK,UGA,ALL,2321768,0.0043%
2014,PRK,ZAF,ALL,3394842,0.0063%
2014,PRK,ZMB,ALL,5124870,0.0094%
2014,PRK,CHN,ALL,3490467742,6.4%
2014,PRK,CYP,ALL,725985,0.0013%
2014,PRK,GEO,ALL,626213,0.0012%
2014,PRK,HKG,ALL,7724231,0.014%
2014,PRK,IDN,ALL,1413231,0.0026%
2014,PRK,IND,ALL,75248118,0.14%
2014,PRK,KWT,ALL,6852,0.000013%
2014,PRK,LBN,ALL,19322,0.000036%
2014,PRK,LKA,ALL,843729,0.0016%
2014,PRK,MNG,ALL,6650,0.000012%
2014,PRK,MYS,ALL,2058566,0.0038%
2014,PRK,PAK,ALL,2618,0.0000048%
2014,PRK,PHL,ALL,45975875,0.085%
2014,PRK,SGP,ALL,48373851,0.089%
2014,PRK,THA,ALL,107158660,0.20%
2014,PRK,TUR,ALL,5734464,0.011%
2014,PRK,VNM,ALL,34008,0.000063%
2014,PRK,AUT,ALL,739842,0.0014%
2014,PRK,BGR,ALL,651834,0.0012%
2014,PRK,BLR,ALL,370200,0.00068%
2014,PRK,BLX,ALL,1118788,0.0021%
2014,PRK,CHE,ALL,3597101,0.0066%
2014,PRK,CZE,ALL,95790,0.00018%
2014,PRK,DEU,ALL,10520284,0.019%
2014,PRK,ESP,ALL,169178,0.00031%
2014,PRK,FIN,ALL,1409,0.0000026%
2014,PRK,FRA,ALL,929218,0.0017%
2014,PRK,GBR,ALL,460013,0.00085%
2014,PRK,GRC,ALL,37770,0.000070%
2014,PRK,HRV,ALL,82263,0.00015%
2014,PRK,ITA,ALL,1173293,0.0022%
2014,PRK,MDA,ALL,2849,0.0000053%
2014,PRK,MKD,ALL,158668,0.00029%
2014,PRK,NLD,ALL,2649898,0.0049%
2014,PRK,POL,ALL,268902,0.00050%
2014,PRK,PRT,ALL,333104,0.00061%
2014,PRK,ROU,ALL,117421,0.00022%
2014,PRK,RUS,ALL,82102772,0.15%
2014,PRK,SVN,ALL,34913,0.000064%
2014,PRK,SWE,ALL,248565,0.00046%
2014,PRK,UKR,ALL,10431555,0.019%
2014,PRK,ATG,ALL,3704,0.0000068%
2014,PRK,BHS,ALL,102825,0.00019%
2014,PRK,BRB,ALL,12000,0.000022%
2014,PRK,CAN,ALL,74299,0.00014%
2014,PRK,GTM,ALL,418409,0.00077%
2014,PRK,HND,ALL,22338737,0.041%
2014,PRK,JAM,ALL,986895,0.0018%
2014,PRK,MEX,ALL,938710,0.0017%
2014,PRK,SLV,ALL,27257,0.000050%
2014,PRK,USA,ALL,372990,0.00069%
2014,PRK,FJI,ALL,26607,0.000049%
2014,PRK,TON,ALL,38831,0.000072%
2014,PRK,WSM,ALL,10658,0.000020%
2014,PRK,BRA,ALL,23318786,0.043%
2014,PRK,CHL,ALL,4546855,0.0084%
2014,PRK,COL,ALL,2084,0.0000038%
2014,PRK,GUY,ALL,13946,0.000026%
2014,PRK,PER,ALL,1046344,0.0019%
2014,PRK,SUR,ALL,291902,0.00054%
2015,PRK,BEN,ALL,2579378,0.0048%
2015,PRK,BFA,ALL,636816,0.0012%
2015,PRK,CIV,ALL,496008,0.00091%
2015,PRK,CMR,ALL,201306,0.00037%
2015,PRK,EGY,ALL,288894,0.00053%
2015,PRK,ETH,ALL,554843,0.0010%
2015,PRK,GIN,ALL,2814000,0.0052%
2015,PRK,MAR,ALL,205456,0.00038%
2015,PRK,MDG,ALL,6169,0.000011%
2015,PRK,MOZ,ALL,226772,0.00042%
2015,PRK,NER,ALL,15674,0.000029%
2015,PRK,RWA,ALL,87409,0.00016%
2015,PRK,SEN,ALL,7821784,0.014%
2015,PRK,SLE,ALL,52342,0.000097%
2015,PRK,TUN,ALL,154794,0.00029%
2015,PRK,TZA,ALL,83371,0.00015%
2015,PRK,UGA,ALL,97805,0.00018%
2015,PRK,ZAF,ALL,1147991,0.0021%
2015,PRK,ZWE,ALL,3500,0.0000065%
2015,PRK,BRN,ALL,79320,0.00015%
2015,PRK,CHN,ALL,2946422604,5.4%
2015,PRK,CYP,ALL,1138325,0.0021%
2015,PRK,HKG,ALL,4922055,0.0091%
2015,PRK,IND,ALL,108550714,0.20%
2015,PRK,ISR,ALL,78000,0.00014%
2015,PRK,KAZ,ALL,1511580,0.0028%
2015,PRK,KHM,ALL,651436,0.0012%
2015,PRK,KWT,ALL,51309,0.000095%
2015,PRK,LKA,ALL,1368160,0.0025%
2015,PRK,MNG,ALL,691840,0.0013%
2015,PRK,MYS,ALL,4700672,0.0087%
2015,PRK,PAK,ALL,16217,0.000030%
2015,PRK,PHL,ALL,53231731,0.098%
2015,PRK,QAT,ALL,4285954,0.0079%
2015,PRK,SAU,ALL,6680541,0.012%
2015,PRK,SGP,ALL,28177326,0.052%
2015,PRK,THA,ALL,73797295,0.14%
2015,PRK,TUR,ALL,4652842,0.0086%
2015,PRK,XXB,ALL,91649,0.00017%
2015,PRK,AUT,ALL,156185,0.00029%
2015,PRK,BGR,ALL,1118086,0.0021%
2015,PRK,BLR,ALL,364900,0.00067%
2015,PRK,BLX,ALL,328533,0.00061%
2015,PRK,CHE,ALL,5173138,0.0095%
2015,PRK,CZE,ALL,6508,0.000012%
2015,PRK,DEU,ALL,7402100,0.014%
2015,PRK,DNK,ALL,304549,0.00056%
2015,PRK,ESP,ALL,276887,0.00051%
2015,PRK,FIN,ALL,156242,0.00029%
2015,PRK,FRA,ALL,3335856,0.0062%
2015,PRK,GBR,ALL,395958,0.00073%
2015,PRK,GRC,ALL,381872,0.00070%
2015,PRK,HRV,ALL,54459,0.00010%
2015,PRK,HUN,ALL,39624,0.000073%
2015,PRK,ITA,ALL,1635980,0.0030%
2015,PRK,LVA,ALL,77005,0.00014%
2015,PRK,MKD,ALL,19534,0.000036%
2015,PRK,NLD,ALL,2215541,0.0041%
2015,PRK,POL,ALL,1114079,0.0021%
2015,PRK,RUS,ALL,78226112,0.14%
2015,PRK,SRB,ALL,7498,0.000014%
2015,PRK,SVK,ALL,10116,0.000019%
2015,PRK,SWE,ALL,97604,0.00018%
2015,PRK,UKR,ALL,33738277,0.062%
2015,PRK,BHS,ALL,99750,0.00018%
2015,PRK,BLZ,ALL,3964,0.0000073%
2015,PRK,BRB,ALL,6690,0.000012%
2015,PRK,CRI,ALL,71310,0.00013%
2015,PRK,GTM,ALL,4373716,0.0081%
2015,PRK,MEX,ALL,45709430,0.084%
2015,PRK,USA,ALL,804206,0.0015%
2015,PRK,SLB,ALL,379325,0.00070%
2015,PRK,BRA,ALL,2478190,0.0046%
2015,PRK,CHL,ALL,2056508,0.0038%
2015,PRK,ECU,ALL,1000,0.0000018%
2015,PRK,GUY,ALL,71731,0.00013%
2015,PRK,PER,ALL,21187372,0.039%
