,Unnamed: 0,Year,Province,code,City,Annual,Month,Temperature
187157,195097,1957,NB,8104901,SAINT JOHN,5.0,Jun,14.1
187158,195098,1958,NB,8104901,SAINT JOHN,4.6,Jun,12.1
187159,195099,1959,NB,8104901,SAINT JOHN,4.7,Jun,12.2
187160,195100,1960,NB,8104901,SAINT JOHN,5.4,Jun,14.5
187161,195101,1961,NB,8104901,SAINT JOHN,4.5,Jun,12.9
187162,195102,1962,NB,8104901,SAINT JOHN,4.2,Jun,12.9
187163,195103,1963,NB,8104901,SAINT JOHN,4.0,Jun,13.6
187164,195104,1964,NB,8104901,SAINT JOHN,4.2,Jun,12.6
187165,195105,1965,NB,8104901,SAINT JOHN,3.6,Jun,13.4
187166,195106,1966,NB,8104901,SAINT JOHN,5.0,Jun,13.2
187167,195107,1967,NB,8104901,SAINT JOHN,3.9,Jun,13.6
187168,195108,1968,NB,8104901,SAINT JOHN,4.4,Jun,12.5
187169,195109,1969,NB,8104901,SAINT JOHN,5.3,Jun,14.2
187170,195110,1970,NB,8104901,SAINT JOHN,4.3,Jun,12.7
187171,195111,1971,NB,8104901,SAINT JOHN,4.6,Jun,13.1
187172,195112,1972,NB,8104901,SAINT JOHN,3.8,Jun,13.7
187173,195113,1973,NB,8104901,SAINT JOHN,5.6,Jun,14.8
187174,195114,1974,NB,8104901,SAINT JOHN,4.4,Jun,14.1
187175,195115,1975,NB,8104901,SAINT JOHN,4.7,Jun,14.1
187176,195116,1976,NB,8104901,SAINT JOHN,4.6,Jun,14.6
187177,195117,1977,NB,8104901,SAINT JOHN,4.8,Jun,12.9
187178,195118,1978,NB,8104901,SAINT JOHN,4.1,Jun,13.1
187179,195119,1979,NB,8104901,SAINT JOHN,5.6,Jun,13.9
187180,195120,1980,NB,8104901,SAINT JOHN,4.3,Jun,12.6
187181,195121,1981,NB,8104901,SAINT JOHN,5.3,Jun,13.6
187182,195122,1982,NB,8104901,SAINT JOHN,4.4,Jun,13.1
187183,195123,1983,NB,8104901,SAINT JOHN,5.9,Jun,14.6
187184,195124,1984,NB,8104901,SAINT JOHN,5.5,Jun,13.7
187185,195125,1985,NB,8104901,SAINT JOHN,4.3,Jun,13.4
187186,195126,1986,NB,8104901,SAINT JOHN,4.4,Jun,12.9
187187,195127,1987,NB,8104901,SAINT JOHN,4.7,Jun,13.8
187188,195128,1988,NB,8104901,SAINT JOHN,4.8,Jun,12.6
187189,195129,1989,NB,8104901,SAINT JOHN,4.1,Jun,14.9
187190,195130,1990,NB,8104901,SAINT JOHN,5.8,Jun,13.8
187191,195131,1991,NB,8104901,SAINT JOHN,5.3,Jun,14.4
187192,195132,1992,NB,8104901,SAINT JOHN,4.1,Jun,13.6
187193,195133,1993,NB,8104901,SAINT JOHN,4.4,Jun,12.8
187194,195134,1994,NB,8104901,SAINT JOHN,4.8,Jun,14.6
187195,195135,1995,NB,8104901,SAINT JOHN,5.3,Jun,14.9
187196,195136,1996,NB,8104901,SAINT JOHN,5.3,Jun,13.8
187197,195137,1997,NB,8104901,SAINT JOHN,4.6,Jun,14.1
187198,195138,1998,NB,8104901,SAINT JOHN,6.4,Jun,13.6
187199,195139,1999,NB,8104901,SAINT JOHN,7.1,Jun,15.7
187200,195140,2000,NB,8104901,SAINT JOHN,5.7,Jun,13.5
187201,195141,2001,NB,8104901,SAINT JOHN,5.8,Jun,16.3
187202,195142,2002,NB,8104901,SAINT JOHN,5.5,Jun,12.9
187203,195143,2003,NB,8104901,SAINT JOHN,5.0,Jun,14.8
187204,195144,2004,NB,8104901,SAINT JOHN,4.7,Jun,12.9
187205,195145,2005,NB,8104901,SAINT JOHN,5.8,Jun,14.1
187206,195146,2006,NB,8104901,SAINT JOHN,7.0,Jun,15.6
187207,195147,2007,NB,8104901,SAINT JOHN,5.2,Jun,15.2
187208,195148,2008,NB,8104901,SAINT JOHN,6.1,Jun,15.4
187209,195149,2009,NB,8104901,SAINT JOHN,5.4,Jun,15.0
187210,195150,2010,NB,8104901,SAINT JOHN,7.2,Jun,15.0
187211,195151,2011,NB,8104901,SAINT JOHN,6.3,Jun,14.6
187212,195152,2012,NB,8104901,SAINT JOHN,7.0,Jun,14.5
187213,195153,2013,NB,8104901,SAINT JOHN,5.8,Jun,14.8
187214,195154,2014,NB,8104901,SAINT JOHN,5.6,Jun,15.4
187215,195155,2015,NB,8104901,SAINT JOHN,5.1,Jun,13.2
187216,195156,2016,NB,8104901,SAINT JOHN,6.4,Jun,14.1
187217,195157,2017,NB,8104901,SAINT JOHN,6.3,Jun,14.2
188864,196868,1872,PE,8300301,CHARLOTTETOWN,,Jun,
188865,196869,1873,PE,8300301,CHARLOTTETOWN,4.7,Jun,13.7
188866,196870,1874,PE,8300301,CHARLOTTETOWN,5.0,Jun,12.1
188867,196871,1875,PE,8300301,CHARLOTTETOWN,3.3,Jun,15.1
188868,196872,1876,PE,8300301,CHARLOTTETOWN,4.5,Jun,16.0
188869,196873,1877,PE,8300301,CHARLOTTETOWN,5.3,Jun,15.6
188870,196874,1878,PE,8300301,CHARLOTTETOWN,6.1,Jun,16.0
188871,196875,1879,PE,8300301,CHARLOTTETOWN,4.4,Jun,13.3
188872,196876,1880,PE,8300301,CHARLOTTETOWN,4.7,Jun,13.1
188873,196877,1881,PE,8300301,CHARLOTTETOWN,4.7,Jun,12.3
188874,196878,1882,PE,8300301,CHARLOTTETOWN,4.1,Jun,14.1
188875,196879,1883,PE,8300301,CHARLOTTETOWN,4.1,Jun,16.8
188876,196880,1884,PE,8300301,CHARLOTTETOWN,3.9,Jun,13.9
188877,196881,1885,PE,8300301,CHARLOTTETOWN,4.5,Jun,14.1
188878,196882,1886,PE,8300301,CHARLOTTETOWN,,Jun,15.2
188879,196883,1887,PE,8300301,CHARLOTTETOWN,,Jun,
188880,196884,1888,PE,8300301,CHARLOTTETOWN,,Jun,
188881,196885,1889,PE,8300301,CHARLOTTETOWN,6.8,Jun,17.0
188882,196886,1890,PE,8300301,CHARLOTTETOWN,4.7,Jun,11.9
188883,196887,1891,PE,8300301,CHARLOTTETOWN,5.8,Jun,13.2
188884,196888,1892,PE,8300301,CHARLOTTETOWN,6.0,Jun,14.1
188885,196889,1893,PE,8300301,CHARLOTTETOWN,5.0,Jun,14.9
188886,196890,1894,PE,8300301,CHARLOTTETOWN,5.1,Jun,14.9
188887,196891,1895,PE,8300301,CHARLOTTETOWN,6.1,Jun,16.0
188888,196892,1896,PE,8300301,CHARLOTTETOWN,5.3,Jun,13.9
188889,196893,1897,PE,8300301,CHARLOTTETOWN,5.3,Jun,13.1
188890,196894,1898,PE,8300301,CHARLOTTETOWN,6.3,Jun,14.6
188891,196895,1899,PE,8300301,CHARLOTTETOWN,5.9,Jun,15.1
188892,196896,1900,PE,8300301,CHARLOTTETOWN,6.3,Jun,15.5
188893,196897,1901,PE,8300301,CHARLOTTETOWN,7.0,Jun,16.3
188894,196898,1902,PE,8300301,CHARLOTTETOWN,6.7,Jun,12.9
188895,196899,1903,PE,8300301,CHARLOTTETOWN,5.2,Jun,13.2
188896,196900,1904,PE,8300301,CHARLOTTETOWN,4.2,Jun,13.8
188897,196901,1905,PE,8300301,CHARLOTTETOWN,4.6,Jun,12.9
188898,196902,1906,PE,8300301,CHARLOTTETOWN,5.9,Jun,13.2
188899,196903,1907,PE,8300301,CHARLOTTETOWN,4.5,Jun,13.2
188900,196904,1908,PE,8300301,CHARLOTTETOWN,5.8,Jun,15.2
188901,196905,1909,PE,8300301,CHARLOTTETOWN,6.3,Jun,15.6
188902,196906,1910,PE,8300301,CHARLOTTETOWN,6.4,Jun,13.3
188903,196907,1911,PE,8300301,CHARLOTTETOWN,5.4,Jun,14.8
188904,196908,1912,PE,8300301,CHARLOTTETOWN,5.1,Jun,14.4
188905,196909,1913,PE,8300301,CHARLOTTETOWN,6.1,Jun,12.9
188906,196910,1914,PE,8300301,CHARLOTTETOWN,4.6,Jun,12.7
188907,196911,1915,PE,8300301,CHARLOTTETOWN,5.7,Jun,12.7
188908,196912,1916,PE,8300301,CHARLOTTETOWN,5.3,Jun,15.1
188909,196913,1917,PE,8300301,CHARLOTTETOWN,4.8,Jun,15.7
188910,196914,1918,PE,8300301,CHARLOTTETOWN,4.7,Jun,13.8
188911,196915,1919,PE,8300301,CHARLOTTETOWN,5.4,Jun,14.5
188912,196916,1920,PE,8300301,CHARLOTTETOWN,5.6,Jun,14.4
188913,196917,1921,PE,8300301,CHARLOTTETOWN,5.9,Jun,14.5
188914,196918,1922,PE,8300301,CHARLOTTETOWN,5.0,Jun,16.8
188915,196919,1923,PE,8300301,CHARLOTTETOWN,4.6,Jun,13.8
188916,196920,1924,PE,8300301,CHARLOTTETOWN,5.5,Jun,14.8
188917,196921,1925,PE,8300301,CHARLOTTETOWN,5.3,Jun,15.6
188918,196922,1926,PE,8300301,CHARLOTTETOWN,4.8,Jun,15.3
188919,196923,1927,PE,8300301,CHARLOTTETOWN,6.2,Jun,14.2
188920,196924,1928,PE,8300301,CHARLOTTETOWN,5.9,Jun,14.1
188921,196925,1929,PE,8300301,CHARLOTTETOWN,5.6,Jun,15.6
188922,196926,1930,PE,8300301,CHARLOTTETOWN,6.8,Jun,20.3
188923,196927,1931,PE,8300301,CHARLOTTETOWN,6.8,Jun,14.4
188924,196928,1932,PE,8300301,CHARLOTTETOWN,6.4,Jun,15.6
188925,196929,1933,PE,8300301,CHARLOTTETOWN,5.7,Jun,14.9
188926,196930,1934,PE,8300301,CHARLOTTETOWN,5.3,Jun,13.8
188927,196931,1935,PE,8300301,CHARLOTTETOWN,5.3,Jun,15.9
188928,196932,1936,PE,8300301,CHARLOTTETOWN,5.9,Jun,15.9
188929,196933,1937,PE,8300301,CHARLOTTETOWN,6.8,Jun,15.8
188930,196934,1938,PE,8300301,CHARLOTTETOWN,6.0,Jun,17.3
188931,196935,1939,PE,8300301,CHARLOTTETOWN,5.4,Jun,13.7
188932,196936,1940,PE,8300301,CHARLOTTETOWN,5.5,Jun,14.0
188933,196937,1941,PE,8300301,CHARLOTTETOWN,5.3,Jun,13.7
188934,196938,1942,PE,8300301,CHARLOTTETOWN,6.4,Jun,16.2
188935,196939,1943,PE,8300301,CHARLOTTETOWN,5.0,Jun,12.2
188936,196940,1944,PE,8300301,CHARLOTTETOWN,5.9,Jun,15.1
188937,196941,1945,PE,8300301,CHARLOTTETOWN,,Jun,12.9
188938,196942,1946,PE,8300301,CHARLOTTETOWN,5.7,Jun,14.9
188939,196943,1947,PE,8300301,CHARLOTTETOWN,6.0,Jun,13.2
188940,196944,1948,PE,8300301,CHARLOTTETOWN,5.1,Jun,13.1
188941,196945,1949,PE,8300301,CHARLOTTETOWN,6.3,Jun,15.2
188942,196946,1950,PE,8300301,CHARLOTTETOWN,5.4,Jun,14.8
188943,196947,1951,PE,8300301,CHARLOTTETOWN,,Jun,13.3
188944,196948,1952,PE,8300301,CHARLOTTETOWN,6.1,Jun,14.4
188945,196949,1953,PE,8300301,CHARLOTTETOWN,6.7,Jun,14.5
188946,196950,1954,PE,8300301,CHARLOTTETOWN,6.0,Jun,14.9
188947,196951,1955,PE,8300301,CHARLOTTETOWN,5.4,Jun,14.2
188948,196952,1956,PE,8300301,CHARLOTTETOWN,5.2,Jun,14.2
188949,196953,1957,PE,8300301,CHARLOTTETOWN,5.5,Jun,14.5
188950,196954,1958,PE,8300301,CHARLOTTETOWN,5.7,Jun,13.1
188951,196955,1959,PE,8300301,CHARLOTTETOWN,5.4,Jun,12.9
188952,196956,1960,PE,8300301,CHARLOTTETOWN,6.2,Jun,15.6
188953,196957,1961,PE,8300301,CHARLOTTETOWN,5.5,Jun,15.6
188954,196958,1962,PE,8300301,CHARLOTTETOWN,4.8,Jun,14.0
188955,196959,1963,PE,8300301,CHARLOTTETOWN,5.1,Jun,13.7
188956,196960,1964,PE,8300301,CHARLOTTETOWN,5.1,Jun,13.1
188957,196961,1965,PE,8300301,CHARLOTTETOWN,4.7,Jun,14.4
188958,196962,1966,PE,8300301,CHARLOTTETOWN,6.5,Jun,14.8
188959,196963,1967,PE,8300301,CHARLOTTETOWN,5.2,Jun,15.5
188960,196964,1968,PE,8300301,CHARLOTTETOWN,5.2,Jun,12.7
188961,196965,1969,PE,8300301,CHARLOTTETOWN,6.5,Jun,16.3
188962,196966,1970,PE,8300301,CHARLOTTETOWN,5.4,Jun,15.0
188963,196967,1971,PE,8300301,CHARLOTTETOWN,5.6,Jun,13.7
188964,196968,1972,PE,8300301,CHARLOTTETOWN,4.5,Jun,16.3
188965,196969,1973,PE,8300301,CHARLOTTETOWN,6.0,Jun,16.2
188966,196970,1974,PE,8300301,CHARLOTTETOWN,5.0,Jun,15.1
188967,196971,1975,PE,8300301,CHARLOTTETOWN,5.5,Jun,15.3
188968,196972,1976,PE,8300301,CHARLOTTETOWN,5.6,Jun,16.2
188969,196973,1977,PE,8300301,CHARLOTTETOWN,5.7,Jun,14.3
188970,196974,1978,PE,8300301,CHARLOTTETOWN,5.0,Jun,15.2
188971,196975,1979,PE,8300301,CHARLOTTETOWN,,Jun,16.1
188972,196976,1980,PE,8300301,CHARLOTTETOWN,4.9,Jun,14.1
188973,196977,1981,PE,8300301,CHARLOTTETOWN,6.8,Jun,14.8
188974,196978,1982,PE,8300301,CHARLOTTETOWN,5.4,Jun,13.5
188975,196979,1983,PE,8300301,CHARLOTTETOWN,6.7,Jun,15.5
188976,196980,1984,PE,8300301,CHARLOTTETOWN,6.2,Jun,14.2
188977,196981,1985,PE,8300301,CHARLOTTETOWN,4.7,Jun,13.6
188978,196982,1986,PE,8300301,CHARLOTTETOWN,4.8,Jun,13.7
188979,196983,1987,PE,8300301,CHARLOTTETOWN,5.4,Jun,14.0
188980,196984,1988,PE,8300301,CHARLOTTETOWN,5.4,Jun,13.0
188981,196985,1989,PE,8300301,CHARLOTTETOWN,4.9,Jun,14.6
188982,196986,1990,PE,8300301,CHARLOTTETOWN,6.2,Jun,16.3
188983,196987,1991,PE,8300301,CHARLOTTETOWN,5.7,Jun,14.7
188984,196988,1992,PE,8300301,CHARLOTTETOWN,4.9,Jun,14.5
188985,196989,1993,PE,8300301,CHARLOTTETOWN,4.6,Jun,14.0
188986,196990,1994,PE,8300301,CHARLOTTETOWN,5.6,Jun,15.7
188987,196991,1995,PE,8300301,CHARLOTTETOWN,5.6,Jun,15.2
188988,196992,1996,PE,8300301,CHARLOTTETOWN,5.9,Jun,15.5
188989,196993,1997,PE,8300301,CHARLOTTETOWN,4.9,Jun,13.5
188990,196994,1998,PE,8300301,CHARLOTTETOWN,6.6,Jun,14.3
188991,196995,1999,PE,8300301,CHARLOTTETOWN,7.6,Jun,17.6
188992,196996,2000,PE,8300301,CHARLOTTETOWN,6.2,Jun,15.2
188993,196997,2001,PE,8300301,CHARLOTTETOWN,6.6,Jun,16.0
188994,196998,2002,PE,8300301,CHARLOTTETOWN,5.9,Jun,13.2
188995,196999,2003,PE,8300301,CHARLOTTETOWN,6.0,Jun,15.7
188996,197000,2004,PE,8300301,CHARLOTTETOWN,5.6,Jun,13.3
188997,197001,2005,PE,8300301,CHARLOTTETOWN,6.3,Jun,15.0
188998,197002,2006,PE,8300301,CHARLOTTETOWN,7.6,Jun,17.5
188999,197003,2007,PE,8300301,CHARLOTTETOWN,5.8,Jun,14.5
189000,197004,2008,PE,8300301,CHARLOTTETOWN,6.6,Jun,15.3
189001,197005,2009,PE,8300301,CHARLOTTETOWN,6.1,Jun,15.4
189002,197006,2010,PE,8300301,CHARLOTTETOWN,7.8,Jun,14.9
189003,197007,2011,PE,8300301,CHARLOTTETOWN,6.9,Jun,13.3
189004,197008,2012,PE,8300301,CHARLOTTETOWN,7.6,Jun,14.6
189005,197009,2013,PE,8300301,CHARLOTTETOWN,6.3,Jun,15.3
189006,197010,2014,PE,8300301,CHARLOTTETOWN,6.2,Jun,14.7
189007,197011,2015,PE,8300301,CHARLOTTETOWN,5.6,Jun,13.0
189008,197012,2016,PE,8300301,CHARLOTTETOWN,6.8,Jun,14.8
189009,197013,2017,PE,8300301,CHARLOTTETOWN,6.8,Jun,15.7
189054,197066,1929,PE,8300700,SUMMERSIDE,,Jun,14.0
189055,197067,1930,PE,8300700,SUMMERSIDE,6.2,Jun,19.8
189056,197068,1931,PE,8300700,SUMMERSIDE,,Jun,
189057,197069,1932,PE,8300700,SUMMERSIDE,,Jun,
189058,197070,1933,PE,8300700,SUMMERSIDE,,Jun,
189059,197071,1934,PE,8300700,SUMMERSIDE,,Jun,
189060,197072,1935,PE,8300700,SUMMERSIDE,,Jun,
189061,197073,1936,PE,8300700,SUMMERSIDE,,Jun,15.7
189062,197074,1937,PE,8300700,SUMMERSIDE,6.0,Jun,15.0
189063,197075,1938,PE,8300700,SUMMERSIDE,5.4,Jun,16.4
189064,197076,1939,PE,8300700,SUMMERSIDE,4.7,Jun,13.1
189065,197077,1940,PE,8300700,SUMMERSIDE,4.7,Jun,13.4
189066,197078,1941,PE,8300700,SUMMERSIDE,4.5,Jun,13.0
189067,197079,1942,PE,8300700,SUMMERSIDE,5.7,Jun,16.1
189068,197080,1943,PE,8300700,SUMMERSIDE,4.9,Jun,12.9
189069,197081,1944,PE,8300700,SUMMERSIDE,6.2,Jun,15.1
189070,197082,1945,PE,8300700,SUMMERSIDE,5.8,Jun,13.1
189071,197083,1946,PE,8300700,SUMMERSIDE,,Jun,15.6
189072,197084,1947,PE,8300700,SUMMERSIDE,,Jun,13.4
189073,197085,1948,PE,8300700,SUMMERSIDE,,Jun,13.6
189074,197086,1949,PE,8300700,SUMMERSIDE,,Jun,15.6
189075,197087,1950,PE,8300700,SUMMERSIDE,5.5,Jun,15.1
189076,197088,1951,PE,8300700,SUMMERSIDE,6.3,Jun,14.0
189077,197089,1952,PE,8300700,SUMMERSIDE,6.4,Jun,14.4
189078,197090,1953,PE,8300700,SUMMERSIDE,7.0,Jun,15.0
189079,197091,1954,PE,8300700,SUMMERSIDE,6.4,Jun,15.4
189080,197092,1955,PE,8300700,SUMMERSIDE,5.8,Jun,14.2
189081,197093,1956,PE,8300700,SUMMERSIDE,5.7,Jun,14.6
189082,197094,1957,PE,8300700,SUMMERSIDE,5.9,Jun,15.3
189083,197095,1958,PE,8300700,SUMMERSIDE,5.9,Jun,13.6
189084,197096,1959,PE,8300700,SUMMERSIDE,6.1,Jun,13.9
189085,197097,1960,PE,8300700,SUMMERSIDE,6.9,Jun,16.9
189086,197098,1961,PE,8300700,SUMMERSIDE,5.9,Jun,15.8
189087,197099,1962,PE,8300700,SUMMERSIDE,5.4,Jun,14.8
189088,197100,1963,PE,8300700,SUMMERSIDE,5.5,Jun,14.6
189089,197101,1964,PE,8300700,SUMMERSIDE,5.5,Jun,13.6
189090,197102,1965,PE,8300700,SUMMERSIDE,5.1,Jun,14.9
189091,197103,1966,PE,8300700,SUMMERSIDE,6.7,Jun,15.3
189092,197104,1967,PE,8300700,SUMMERSIDE,5.4,Jun,15.6
189093,197105,1968,PE,8300700,SUMMERSIDE,5.6,Jun,13.4
189094,197106,1969,PE,8300700,SUMMERSIDE,6.7,Jun,16.7
189095,197107,1970,PE,8300700,SUMMERSIDE,5.5,Jun,14.9
189096,197108,1971,PE,8300700,SUMMERSIDE,5.8,Jun,14.2
189097,197109,1972,PE,8300700,SUMMERSIDE,4.5,Jun,15.9
189098,197110,1973,PE,8300700,SUMMERSIDE,6.3,Jun,16.9
189099,197111,1974,PE,8300700,SUMMERSIDE,5.3,Jun,15.8
189100,197112,1975,PE,8300700,SUMMERSIDE,5.8,Jun,15.8
189101,197113,1976,PE,8300700,SUMMERSIDE,5.8,Jun,16.8
189102,197114,1977,PE,8300700,SUMMERSIDE,5.9,Jun,14.4
189103,197115,1978,PE,8300700,SUMMERSIDE,5.2,Jun,15.4
189104,197116,1979,PE,8300700,SUMMERSIDE,6.7,Jun,16.0
189105,197117,1980,PE,8300700,SUMMERSIDE,5.2,Jun,14.5
189106,197118,1981,PE,8300700,SUMMERSIDE,6.8,Jun,15.1
189107,197119,1982,PE,8300700,SUMMERSIDE,5.6,Jun,14.1
189108,197120,1983,PE,8300700,SUMMERSIDE,6.7,Jun,16.0
189109,197121,1984,PE,8300700,SUMMERSIDE,6.2,Jun,14.5
189110,197122,1985,PE,8300700,SUMMERSIDE,5.3,Jun,14.0
189111,197123,1986,PE,8300700,SUMMERSIDE,5.0,Jun,14.0
189112,197124,1987,PE,8300700,SUMMERSIDE,5.7,Jun,14.6
189113,197125,1988,PE,8300700,SUMMERSIDE,5.7,Jun,13.5
189114,197126,1989,PE,8300700,SUMMERSIDE,5.2,Jun,15.2
189115,197127,1990,PE,8300700,SUMMERSIDE,6.4,Jun,16.1
189116,197128,1991,PE,8300700,SUMMERSIDE,,Jun,15.0
189117,197129,1992,PE,8300700,SUMMERSIDE,,Jun,
189118,197130,1993,PE,8300700,SUMMERSIDE,,Jun,
189119,197131,1994,PE,8300700,SUMMERSIDE,,Jun,15.4
189120,197132,1995,PE,8300700,SUMMERSIDE,5.7,Jun,15.7
189121,197133,1996,PE,8300700,SUMMERSIDE,6.3,Jun,15.9
189122,197134,1997,PE,8300700,SUMMERSIDE,4.8,Jun,13.5
189123,197135,1998,PE,8300700,SUMMERSIDE,6.8,Jun,15.2
189124,197136,1999,PE,8300700,SUMMERSIDE,,Jun,
189125,197137,2000,PE,8300700,SUMMERSIDE,,Jun,
189126,197138,2001,PE,8300700,SUMMERSIDE,,Jun,
189127,197139,2002,PE,8300700,SUMMERSIDE,,Jun,
218493,227769,1871,NB,8101505,FREDERICTON,,Jul,
218494,227770,1872,NB,8101505,FREDERICTON,4.3,Jul,19.2
218495,227771,1873,NB,8101505,FREDERICTON,,Jul,
218496,227772,1874,NB,8101505,FREDERICTON,,Jul,18.8
218497,227773,1875,NB,8101505,FREDERICTON,2.9,Jul,18.7
218498,227774,1876,NB,8101505,FREDERICTON,4.1,Jul,18.9
218499,227775,1877,NB,8101505,FREDERICTON,5.1,Jul,19.9
218500,227776,1878,NB,8101505,FREDERICTON,5.7,Jul,19.2
218501,227777,1879,NB,8101505,FREDERICTON,3.9,Jul,17.9
218502,227778,1880,NB,8101505,FREDERICTON,4.7,Jul,19.8
218503,227779,1881,NB,8101505,FREDERICTON,5.1,Jul,18.7
218504,227780,1882,NB,8101505,FREDERICTON,4.3,Jul,19.6
218505,227781,1883,NB,8101505,FREDERICTON,3.4,Jul,18.2
218506,227782,1884,NB,8101505,FREDERICTON,4.2,Jul,17.2
218507,227783,1885,NB,8101505,FREDERICTON,4.1,Jul,19.5
218508,227784,1886,NB,8101505,FREDERICTON,4.6,Jul,18.9
218509,227785,1887,NB,8101505,FREDERICTON,4.1,Jul,20.4
218510,227786,1888,NB,8101505,FREDERICTON,3.9,Jul,17.9
218511,227787,1889,NB,8101505,FREDERICTON,6.0,Jul,18.3
218512,227788,1890,NB,8101505,FREDERICTON,3.9,Jul,18.7
218513,227789,1891,NB,8101505,FREDERICTON,5.4,Jul,18.1
218514,227790,1892,NB,8101505,FREDERICTON,5.0,Jul,18.8
218515,227791,1893,NB,8101505,FREDERICTON,4.0,Jul,18.0
218516,227792,1894,NB,8101505,FREDERICTON,,Jul,
218517,227793,1895,NB,8101505,FREDERICTON,,Jul,
218518,227794,1896,NB,8101505,FREDERICTON,4.3,Jul,18.8
218519,227795,1897,NB,8101505,FREDERICTON,4.7,Jul,19.6
218520,227796,1898,NB,8101505,FREDERICTON,5.5,Jul,19.1
218521,227797,1899,NB,8101505,FREDERICTON,4.8,Jul,18.1
218522,227798,1900,NB,8101505,FREDERICTON,4.9,Jul,18.3
218523,227799,1901,NB,8101505,FREDERICTON,,Jul,19.3
218524,227800,1902,NB,8101505,FREDERICTON,5.4,Jul,17.6
218525,227801,1903,NB,8101505,FREDERICTON,,Jul,
218526,227802,1904,NB,8101505,FREDERICTON,3.7,Jul,20.0
218527,227803,1905,NB,8101505,FREDERICTON,4.5,Jul,19.5
218528,227804,1906,NB,8101505,FREDERICTON,,Jul,19.5
218529,227805,1907,NB,8101505,FREDERICTON,3.9,Jul,18.1
218530,227806,1908,NB,8101505,FREDERICTON,5.0,Jul,20.3
218531,227807,1909,NB,8101505,FREDERICTON,5.1,Jul,18.5
218532,227808,1910,NB,8101505,FREDERICTON,5.4,Jul,19.1
218533,227809,1911,NB,8101505,FREDERICTON,4.7,Jul,21.4
218534,227810,1912,NB,8101505,FREDERICTON,4.3,Jul,19.1
218535,227811,1913,NB,8101505,FREDERICTON,5.7,Jul,18.8
218536,227812,1914,NB,8101505,FREDERICTON,4.2,Jul,17.7
218537,227813,1915,NB,8101505,FREDERICTON,6.0,Jul,18.3
218538,227814,1916,NB,8101505,FREDERICTON,5.1,Jul,19.4
218539,227815,1917,NB,8101505,FREDERICTON,3.7,Jul,19.6
218540,227816,1918,NB,8101505,FREDERICTON,4.3,Jul,18.9
218541,227817,1919,NB,8101505,FREDERICTON,5.1,Jul,19.3
218542,227818,1920,NB,8101505,FREDERICTON,4.8,Jul,18.4
218543,227819,1921,NB,8101505,FREDERICTON,5.6,Jul,21.9
218544,227820,1922,NB,8101505,FREDERICTON,4.8,Jul,18.4
218545,227821,1923,NB,8101505,FREDERICTON,4.2,Jul,17.4
218546,227822,1924,NB,8101505,FREDERICTON,4.8,Jul,19.4
218547,227823,1925,NB,8101505,FREDERICTON,4.7,Jul,18.5
218548,227824,1926,NB,8101505,FREDERICTON,3.9,Jul,18.4
218549,227825,1927,NB,8101505,FREDERICTON,5.6,Jul,19.5
218550,227826,1928,NB,8101505,FREDERICTON,5.0,Jul,19.1
218551,227827,1929,NB,8101505,FREDERICTON,4.9,Jul,18.8
218552,227828,1930,NB,8101505,FREDERICTON,5.1,Jul,19.0
218553,227829,1931,NB,8101505,FREDERICTON,6.0,Jul,20.3
218554,227830,1932,NB,8101505,FREDERICTON,5.3,Jul,17.6
218555,227831,1933,NB,8101505,FREDERICTON,4.6,Jul,18.3
218556,227832,1934,NB,8101505,FREDERICTON,3.8,Jul,19.0
218557,227833,1935,NB,8101505,FREDERICTON,4.4,Jul,20.2
218558,227834,1936,NB,8101505,FREDERICTON,4.8,Jul,17.6
218559,227835,1937,NB,8101505,FREDERICTON,6.2,Jul,20.5
218560,227836,1938,NB,8101505,FREDERICTON,5.7,Jul,19.4
218561,227837,1939,NB,8101505,FREDERICTON,4.7,Jul,19.9
218562,227838,1940,NB,8101505,FREDERICTON,4.6,Jul,19.3
218563,227839,1941,NB,8101505,FREDERICTON,5.2,Jul,19.4
218564,227840,1942,NB,8101505,FREDERICTON,5.7,Jul,18.6
218565,227841,1943,NB,8101505,FREDERICTON,4.6,Jul,19.2
218566,227842,1944,NB,8101505,FREDERICTON,5.8,Jul,19.4
218567,227843,1945,NB,8101505,FREDERICTON,5.7,Jul,19.7
218568,227844,1946,NB,8101505,FREDERICTON,5.7,Jul,18.1
218569,227845,1947,NB,8101505,FREDERICTON,5.8,Jul,21.9
218570,227846,1948,NB,8101505,FREDERICTON,5.2,Jul,19.5
218571,227847,1949,NB,8101505,FREDERICTON,6.3,Jul,20.6
218572,227848,1950,NB,8101505,FREDERICTON,5.3,Jul,18.5
218573,227849,1951,NB,8101505,FREDERICTON,,Jul,19.3
218574,227850,1952,NB,8101505,FREDERICTON,6.0,Jul,21.9
218575,227851,1953,NB,8101505,FREDERICTON,6.9,Jul,19.3
218576,227852,1954,NB,8101505,FREDERICTON,5.6,Jul,17.8
218577,227853,1955,NB,8101505,FREDERICTON,5.2,Jul,20.5
218578,227854,1956,NB,8101505,FREDERICTON,5.0,Jul,17.7
218579,227855,1957,NB,8101505,FREDERICTON,6.0,Jul,18.2
218580,227856,1958,NB,8101505,FREDERICTON,5.4,Jul,18.6
218581,227857,1959,NB,8101505,FREDERICTON,5.9,Jul,21.5
