,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time,minutes,delete,seconds,miliseconds,time_miliseconds
387,23.0,Yoshihiro Ohira,Japan,,JPN,57,2:40.82,1964,Downhill,Male,False,0:00.0,True,120000,40.82,40000,82,160082
386,23.0,Charles Palmer-Tomkinson,Great Britain,,GBR,56,2:39.97,1964,Downhill,Male,False,0:00.0,True,120000,39.97,39000,97,159097
385,21.0,Andrej Klinar,Yugoslavia,,YUG,55,2:39.79,1964,Downhill,Male,False,0:00.0,True,120000,39.79,39000,79,159079
384,18.0,Valery Shein,Soviet Union,,URS,54,2:38.13,1964,Downhill,Male,False,0:00.0,True,120000,38.13,38000,13,158013
383,19.0,Josef Gassner,Liechtenstein,,LIE,53,2:37.38,1964,Downhill,Male,False,0:00.0,True,120000,37.38,37000,38,157038
382,14.0,August Wolfinger,Liechtenstein,,LIE,52,2:37.25,1964,Downhill,Male,False,0:00.0,True,120000,37.25,37000,25,157025
381,21.0,Fric DetiÄek,Yugoslavia,,YUG,51,2:36.54,1964,Downhill,Male,False,0:00.0,True,120000,36.54,36000,54,156054
380,18.0,"Charles, Count de Westenholz",Great Britain,,GBR,50,2:36.12,1964,Downhill,Male,False,0:00.0,True,120000,36.12,36000,12,156012
379,19.0,Andrzej DereziÅski,Poland,,POL,49,2:35.89,1964,Downhill,Male,False,0:00.0,True,120000,35.89,35000,89,155089
378,18.0,Hans-Walter SchÃ¤dler,Liechtenstein,,LIE,48,2:35.84,1964,Downhill,Male,False,0:00.0,True,120000,35.84,35000,84,155084
377,24.0,Tally Monastyryov,Soviet Union,,URS,47,2:35.27,1964,Downhill,Male,False,0:00.0,True,120000,35.27,35000,27,155027
376,19.0,Tsuneo Noto,Japan,,JPN,46,2:34.76,1964,Downhill,Male,False,0:00.0,True,120000,34.76,34000,76,154076
375,21.0,Yoshiharu Fukuhara,Japan,,JPN,45,2:34.55,1964,Downhill,Male,False,0:00.0,True,120000,34.55,34000,55,154055
374,21.0,John Rigby,Great Britain,,GBR,44,2:34.32,1964,Downhill,Male,False,0:00.0,True,120000,34.32,34000,32,154032
372,20.0,Jean-Claude Killy,France,,FRA,42,2:32.96,1964,Downhill,Male,False,0:00.0,True,120000,32.96,32000,96,152096
391,21.0,Simon Brown,Australia,,AUS,61,2:44.07,1964,Downhill,Male,False,0:00.0,True,120000,44.07,44000,7,164007
370,22.0,BronisÅaw Trzebunia,Poland,,POL,40,2:32.29,1964,Downhill,Male,False,0:00.0,True,120000,32.29,32000,29,152029
369,22.0,Radim KolouÅ¡ek,Czechoslovakia,,TCH,39,2:31.34,1964,Downhill,Male,False,0:00.0,True,120000,31.34,31000,34,151034
368,21.0,Arild Holm,Norway,,NOR,38,2:31.32,1964,Downhill,Male,False,0:00.0,True,120000,31.32,31000,32,151032
367,19.0,Olle RolÃ©n,Sweden,,SWE,37,2:31.14,1964,Downhill,Male,False,0:00.0,True,120000,31.14,31000,14,151014
366,20.0,Vasily Melnikov,Soviet Union,,URS,36,2:30.83,1964,Downhill,Male,False,0:00.0,True,120000,30.83,30000,83,150083
365,20.0,Luis Viu,Spain,,ESP,35,2:30.35,1964,Downhill,Male,False,0:00.0,True,120000,30.35,30000,35,150035
364,19.0,Peter Duncan,Canada,,CAN,34,2:30.06,1964,Downhill,Male,False,0:00.0,True,120000,30.06,30000,6,150006
363,23.0,Hajime Tomii,Japan,,JPN,33,2:30.02,1964,Downhill,Male,False,0:00.0,True,120000,30.02,30000,2,150002
362,19.0,Jon Terje Ãverland,Norway,,NOR,32,2:29.74,1964,Downhill,Male,False,0:00.0,True,120000,29.74,29000,74,149074
361,22.0,Bengt-Erik Grahn,Sweden,,SWE,31,2:29.29,1964,Downhill,Male,False,0:00.0,True,120000,29.29,29000,29,149029
360,21.0,Rod Hebron,Canada,,CAN,30,2:27.90,1964,Downhill,Male,False,0:00.0,True,120000,27.90,27000,90,147090
359,26.0,Peter Lakota,Yugoslavia,,YUG,29,2:27.82,1964,Downhill,Male,False,0:00.0,True,120000,27.82,27000,82,147082
358,24.0,Gary Battistella,Canada,,CAN,28,2:27.74,1964,Downhill,Male,False,0:00.0,True,120000,27.74,27000,74,147074
392,20.0,Oto PustoslemÅ¡ek,Yugoslavia,,YUG,62,2:44.77,1964,Downhill,Male,False,0:00.0,True,120000,44.77,44000,77,164077
394,22.0,Pedro Klempa,Argentina,,ARG,64,2:47.07,1964,Downhill,Male,False,0:00.0,True,120000,47.07,47000,7,167007
407,20.0,Juan Holz,Chile,,CHI,77,4:51.18,1964,Downhill,Male,False,0:00.0,True,240000,51.18,51000,18,291018
406,21.0,Jorge Abelardo Eiras,Argentina,,ARG,76,4:34.51,1964,Downhill,Male,False,0:00.0,True,240000,34.51,34000,51,274051
405,,Michel Rahme,Lebanon,,LIB,75,3:55.15,1964,Downhill,Male,False,0:00.0,True,180000,55.15,55000,15,235015
404,,Jean Keyrouz,Lebanon,,LIB,74,3:40.44,1964,Downhill,Male,False,0:00.0,True,180000,40.44,40000,44,220044
403,21.0,Kostas Karydas,Greece,,GRE,73,3:10.09,1964,Downhill,Male,False,0:00.0,True,180000,10.09,10000,9,190009
402,21.0,Abdurrahman KÃ¼Ã§Ã¼k,Turkey,,TUR,72,3:09.99,1964,Downhill,Male,False,0:00.0,True,180000,09.99,9000,99,189099
401,26.0,Zeki ÅamiloÄlu,Turkey,,TUR,71,3:05.71,1964,Downhill,Male,False,0:00.0,True,180000,05.71,5000,71,185071
400,34.0,Osman YÃ¼ce,Turkey,,TUR,70,3:03.66,1964,Downhill,Male,False,0:00.0,True,180000,03.66,3000,66,183066
399,,Ovaness Meguerdonian,Iran,,IRI,69,2:57.10,1964,Downhill,Male,False,0:00.0,True,120000,57.10,57000,10,177010
398,20.0,Peter Wenzel,Australia,,AUS,68,2:55.58,1964,Downhill,Male,False,0:00.0,True,120000,55.58,55000,58,175058
393,31.0,Muzaffer Demirhan,Turkey,,TUR,63,2:45.63,1964,Downhill,Male,False,0:00.0,True,120000,45.63,45000,63,165063
333,23.0,Wolfgang Bartels,Germany,Bronze,GER,3,2:19.48,1964,Downhill,Male,False,0:00.0,True,120000,19.48,19000,48,139048
355,24.0,Jean-Guy Brunet,Canada,,CAN,25,2:26.59,1964,Downhill,Male,False,0:00.0,True,120000,26.59,26000,59,146059
356,22.0,Ulf Ekstam,Finland,,FIN,26,2:27.31,1964,Downhill,Male,False,0:00.0,True,120000,27.31,27000,31,147031
357,24.0,Martino Fill,Italy,,ITA,27,2:27.33,1964,Downhill,Male,False,0:00.0,True,120000,27.33,27000,33,147033
397,22.0,Nazih Geagea,Lebanon,,LIB,67,2:55.34,1964,Downhill,Male,False,0:00.0,True,120000,55.34,55000,34,175034
396,24.0,Fayzollah Band Ali,Iran,,IRI,66,2:52.44,1964,Downhill,Male,False,0:00.0,True,120000,52.44,52000,44,172044
395,25.0,Lotfollah Kia Shemshaki,Iran,,IRI,65,2:50.70,1964,Downhill,Male,False,0:00.0,True,120000,50.70,50000,70,170070
354,20.0,Jerzy Woyna Orlewicz,Poland,,POL,24,2:25.88,1964,Downhill,Male,False,0:00.0,True,120000,25.88,25000,88,145088
353,29.0,Bruno Alberti,Italy,,ITA,23,2:25.30,1964,Downhill,Male,False,0:00.0,True,120000,25.30,25000,30,145030
351,29.0,Paride Milianti,Italy,,ITA,21,2:23.01,1964,Downhill,Male,False,0:00.0,True,120000,23.01,23000,1,143001
334,22.0,Jos Minsch,Switzerland,,SUI,4,2:19.54,1964,Downhill,Male,False,0:00.0,True,120000,19.54,19000,54,139054
335,23.0,Luggi Leitner,Germany,,GER,5,2:19.67,1964,Downhill,Male,False,0:00.0,True,120000,19.67,19000,67,139067
336,23.0,Guy PÃ©rillat,France,,FRA,6,2:19.79,1964,Downhill,Male,False,0:00.0,True,120000,19.79,19000,79,139079
337,23.0,Gerhard Nenning,Austria,,AUT,7,2:19.98,1964,Downhill,Male,False,0:00.0,True,120000,19.98,19000,98,139098
338,20.0,Willy Favre,Switzerland,,SUI,8,2:20.23,1964,Downhill,Male,False,0:00.0,True,120000,20.23,20000,23,140023
339,22.0,Willy Bogner,Germany,,GER,9,2:20.72,1964,Downhill,Male,False,0:00.0,True,120000,20.72,20000,72,140072
340,24.0,Heini Messner,Austria,,AUT,10,2:20.74,1964,Downhill,Male,False,0:00.0,True,120000,20.74,20000,74,140074
341,25.0,Karl Schranz,Austria,,AUT,11,2:20.98,1964,Downhill,Male,False,0:00.0,True,120000,20.98,20000,98,140098
342,26.0,Fritz Wagnerberger,Germany,,GER,12,2:21.03,1964,Downhill,Male,False,0:00.0,True,120000,21.03,21000,3,141003
343,23.0,Dumeng Giovanoli,Switzerland,,SUI,13,2:21.16,1964,Downhill,Male,False,0:00.0,True,120000,21.16,21000,16,141016
344,19.0,"Ni Orsi, Jr.",United States,,USA,14,2:21.59,1964,Downhill,Male,False,0:00.0,True,120000,21.59,21000,59,141059
345,26.0,FranÃ§ois Bonlieu,France,,FRA,15,2:21.71,1964,Downhill,Male,False,0:00.0,True,120000,21.71,21000,71,141071
346,20.0,Billy Kidd,United States,,USA,16,2:21.82,1964,Downhill,Male,False,0:00.0,True,120000,21.82,21000,82,141082
347,27.0,Buddy Werner,United States,,USA,17,2:22.05,1964,Downhill,Male,False,0:00.0,True,120000,22.05,22000,5,142005
348,27.0,Georg GrÃ¼nenfelder,Switzerland,,SUI,18,2:22.69,1964,Downhill,Male,False,0:00.0,True,120000,22.69,22000,69,142069
349,24.0,Ivo Mahlknecht,Italy,,ITA,19,2:22.72,1964,Downhill,Male,False,0:00.0,True,120000,22.72,22000,72,142072
350,24.0,Chuck Ferries,United States,,USA,20,2:23.00,1964,Downhill,Male,False,0:00.0,True,120000,23.00,23000,0,143000
352,23.0,Raimo Manninen,Finland,,FIN,22,2:23.94,1964,Downhill,Male,False,0:00.0,True,120000,23.94,23000,94,143094
331,24.0,Egon Zimmermann,Austria,Gold,AUT,1,2:18.16,1964,Downhill,Male,False,0:00.0,True,120000,18.16,18000,16,138016
332,26.0,LÃ©o Lacroix,France,Silver,FRA,2,2:18.90,1964,Downhill,Male,False,0:00.0,True,120000,18.90,18000,90,138090
205,22.0,Anna Asheshov,Great Britain,,GBR,38.0,2:05.41,1964,Downhill,Women,False,0:00.0,True,120000,05.41,5000,41,125041
204,33.0,Yevgeniya Kabina-Sidorova,Soviet Union,,URS,37.0,2:05.19,1964,Downhill,Women,False,0:00.0,True,120000,05.19,5000,19,125019
203,20.0,Dikke Eger-Bergman,Norway,,NOR,36.0,2:05.10,1964,Downhill,Women,False,0:00.0,True,120000,05.10,5000,10,125010
202,20.0,Tania Heald,Great Britain,,GBR,35.0,2:04.82,1964,Downhill,Women,False,0:00.0,True,120000,04.82,4000,82,124082
201,21.0,Nancy Holland,Canada,,CAN,34.0,2:04.53,1964,Downhill,Women,False,0:00.0,True,120000,04.53,4000,53,124053
200,23.0,Majda Ankele,Yugoslavia,,YUG,33.0,2:04.46,1964,Downhill,Women,False,0:00.0,True,120000,04.46,4000,46,124046
199,22.0,Krista Fanedl,Yugoslavia,,YUG,31.0,2:04.22,1964,Downhill,Women,False,0:00.0,True,120000,04.22,4000,22,124022
198,23.0,Inge Senoner,Italy,,ITA,31.0,2:04.22,1964,Downhill,Women,False,0:00.0,True,120000,04.22,4000,22,124022
197,19.0,Divina Galica,Great Britain,,GBR,30.0,2:04.10,1964,Downhill,Women,False,0:00.0,True,120000,04.10,4000,10,124010
179,18.0,Burgl FÃ¤rbinger,Germany,,GER,12.0,2:01.23,1964,Downhill,Women,False,0:00.0,True,120000,01.23,1000,23,121023
180,20.0,Patricia du Roy de Blicquy,Belgium,,BEL,13.0,2:01.41,1964,Downhill,Women,False,0:00.0,True,120000,01.41,1000,41,121041
181,21.0,Starr Walton,United States,,USA,14.0,2:01.45,1964,Downhill,Women,False,0:00.0,True,120000,01.45,1000,45,121045
182,24.0,Joan Hannah,United States,,USA,15.0,2:01.88,1964,Downhill,Women,False,0:00.0,True,120000,01.88,1000,88,121088
183,17.0,Gina Hathorn,Great Britain,,GBR,16.0,2:02.20,1964,Downhill,Women,False,0:00.0,True,120000,02.20,2000,20,122020
184,21.0,Heidi Obrecht,Switzerland,,SUI,17.0,2:02.23,1964,Downhill,Women,False,0:00.0,True,120000,02.23,2000,23,122023
185,28.0,Pia Riva,Italy,,ITA,18.0,2:02.25,1964,Downhill,Women,False,0:00.0,True,120000,02.25,2000,25,122025
186,20.0,Theres Obrecht,Switzerland,,SUI,19.0,2:02.41,1964,Downhill,Women,False,0:00.0,True,120000,02.41,2000,41,122041
187,20.0,Ruth Adolf,Switzerland,,SUI,20.0,2:02.59,1964,Downhill,Women,False,0:00.0,True,120000,02.59,2000,59,122059
188,21.0,Margo Walters,United States,,USA,21.0,2:02.68,1964,Downhill,Women,False,0:00.0,True,120000,02.68,2000,68,122068
189,23.0,Edda Kainz,Austria,,AUT,22.0,2:02.69,1964,Downhill,Women,False,0:00.0,True,120000,02.69,2000,69,122069
190,22.0,Heidi Mittermaier,Germany,,GER,23.0,2:03.05,1964,Downhill,Women,False,0:00.0,True,120000,03.05,3000,5,123005
191,21.0,Linda Crutchfield-Bocock,Canada,,CAN,24.0,2:03.10,1964,Downhill,Women,False,0:00.0,True,120000,03.10,3000,10,123010
192,19.0,Lidia Barbieri Sacconaghi,Italy,,ITA,25.0,2:03.38,1964,Downhill,Women,False,0:00.0,True,120000,03.38,3000,38,123038
193,21.0,Jean Saubert,United States,,USA,26.0,2:03.79,1964,Downhill,Women,False,0:00.0,True,120000,03.79,3000,79,123079
194,17.0,Christine Smith,Australia,,AUS,27.0,2:03.82,1964,Downhill,Women,False,0:00.0,True,120000,03.82,3000,82,123082
206,18.0,Galina Sidorova,Soviet Union,,URS,39.0,2:08.32,1964,Downhill,Women,False,0:00.0,True,120000,08.32,8000,32,128032
207,25.0,Stalina Demidova-Korzukhina,Soviet Union,,URS,40.0,2:09.28,1964,Downhill,Women,False,0:00.0,True,120000,09.28,9000,28,129028
208,27.0,Maria GÄsienica Daniel-Szatkowska,Poland,,POL,41.0,2:11.75,1964,Downhill,Women,False,0:00.0,True,120000,11.75,11000,75,131075
209,31.0,Judy Forras,Australia,,AUS,42.0,2:13.83,1964,Downhill,Women,False,0:00.0,True,120000,13.83,13000,83,133083
196,20.0,Liv Jagge-Christiansen,Norway,,NOR,29.0,2:04.07,1964,Downhill,Women,False,0:00.0,True,120000,04.07,4000,7,124007
168,20.0,Christl Haas,Austria,Gold,AUT,1.0,1:55.39,1964,Downhill,Women,False,0:00.0,True,60000,55.39,55000,39,115039
169,22.0,Edith Zimmermann,Austria,Silver,AUT,2.0,1:56.42,1964,Downhill,Women,False,0:00.0,True,60000,56.42,56000,42,116042
170,20.0,Traudl Hecher,Austria,Bronze,AUT,3.0,1:56.66,1964,Downhill,Women,False,0:00.0,True,60000,56.66,56000,66,116066
171,22.0,Heidi Biebl,Germany,,GER,4.0,1:57.87,1964,Downhill,Women,False,0:00.0,True,60000,57.87,57000,87,117087
172,23.0,Barbi Henneberger,Germany,,GER,5.0,1:58.03,1964,Downhill,Women,False,0:00.0,True,60000,58.03,58000,3,118003
173,20.0,Madeleine Bochatay,France,,FRA,6.0,1:59.11,1964,Downhill,Women,False,0:00.0,True,60000,59.11,59000,11,119011
174,20.0,Nancy Greene,Canada,,CAN,7.0,1:59.23,1964,Downhill,Women,False,0:00.0,True,60000,59.23,59000,23,119023
175,20.0,Christine Terraillon,France,,FRA,8.0,1:59.66,1964,Downhill,Women,False,0:00.0,True,60000,59.66,59000,66,119066
176,19.0,Annie Famose,France,,FRA,9.0,1:59.86,1964,Downhill,Women,False,0:00.0,True,60000,59.86,59000,86,119086
177,18.0,Marielle Goitschel,France,,FRA,10.0,2:00.77,1964,Downhill,Women,False,0:00.0,True,120000,00.77,0,77,120077
178,22.0,Giustina Demetz,Italy,,ITA,11.0,2:01.20,1964,Downhill,Women,False,0:00.0,True,120000,01.20,1000,20,121020
210,33.0,IldikÃ³ SzendrÅdi-KÅvÃ¡ri,Hungary,,HUN,43.0,2:22.22,1964,Downhill,Women,False,0:00.0,True,120000,22.22,22000,22,142022
195,17.0,Karen Dokka,Canada,,CAN,28.0,2:04.04,1964,Downhill,Women,False,0:00.0,True,120000,04.04,4000,4,124004
427,28.0,Egon Zimmermann,Austria,,AUT,13,2:02.55,1968,Downhill,Male,False,0:00.0,True,120000,02.55,2000,55,122055
450,25.0,Jaroslav Janda,Czechoslovakia,,TCH,36,2:07.71,1968,Downhill,Male,False,0:00.0,True,120000,07.71,7000,71,127071
417,22.0,Jean-Daniel DÃ¤twyler,Switzerland,Bronze,SUI,3,2:00.32,1968,Downhill,Male,False,0:00.0,True,120000,00.32,0,32,120032
418,28.0,Heini Messner,Austria,,AUT,4,2:01.03,1968,Downhill,Male,False,0:00.0,True,120000,01.03,1000,3,121003
419,29.0,Karl Schranz,Austria,,AUT,5,2:01.89,1968,Downhill,Male,False,0:00.0,True,120000,01.89,1000,89,121089
420,28.0,Ivo Mahlknecht,Italy,,ITA,6,2:02.00,1968,Downhill,Male,False,0:00.0,True,120000,02.00,2000,0,122000
421,24.0,Gerhard Prinzing,West Germany,,FRG,7,2:02.10,1968,Downhill,Male,False,0:00.0,True,120000,02.10,2000,10,122010
422,22.0,Bernard Orcel,France,,FRA,8,2:02.22,1968,Downhill,Male,False,0:00.0,True,120000,02.22,2000,22,122022
423,27.0,Gerhard Nenning,Austria,,AUT,9,2:02.31,1968,Downhill,Male,False,0:00.0,True,120000,02.31,2000,31,122031
424,24.0,Edy Bruggmann,Switzerland,,SUI,10,2:02.36,1968,Downhill,Male,False,0:00.0,True,120000,02.36,2000,36,122036
435,22.0,Dennis McCoy,United States,,USA,21,2:04.82,1968,Downhill,Male,False,0:00.0,True,120000,04.82,4000,82,124082
434,30.0,LÃ©o Lacroix,France,,FRA,20,2:03.86,1968,Downhill,Male,False,0:00.0,True,120000,03.86,3000,86,123086
433,22.0,Dieter Fersch,West Germany,,FRG,19,2:03.41,1968,Downhill,Male,False,0:00.0,True,120000,03.41,3000,41,123041
432,24.0,Billy Kidd,United States,,USA,18,2:03.40,1968,Downhill,Male,False,0:00.0,True,120000,03.40,3000,40,123040
431,21.0,Bjarne Strand,Norway,,NOR,17,2:03.20,1968,Downhill,Male,False,0:00.0,True,120000,03.20,3000,20,123020
430,27.0,Dumeng Giovanoli,Switzerland,,SUI,16,2:02.98,1968,Downhill,Male,False,0:00.0,True,120000,02.98,2000,98,122098
429,23.0,Franz Vogler,West Germany,,FRG,15,2:02.94,1968,Downhill,Male,False,0:00.0,True,120000,02.94,2000,94,122094
428,26.0,Jos Minsch,Switzerland,,SUI,14,2:02.76,1968,Downhill,Male,False,0:00.0,True,120000,02.76,2000,76,122076
425,24.0,Gerhard Mussner,Italy,,ITA,11,2:02.50,1968,Downhill,Male,False,0:00.0,True,120000,02.50,2000,50,122050
416,27.0,Guy PÃ©rillat,France,Silver,FRA,2,1:59.93,1968,Downhill,Male,False,0:00.0,True,60000,59.93,59000,93,119093
415,24.0,Jean-Claude Killy,France,Gold,FRA,1,1:59.85,1968,Downhill,Male,False,0:00.0,True,60000,59.85,59000,85,119085
449,19.0,Milan PaÅ¾out,Czechoslovakia,,TCH,35,2:07.45,1968,Downhill,Male,False,0:00.0,True,120000,07.45,7000,45,127045
448,23.0,Lasse Hamre,Norway,,NOR,34,2:06.93,1968,Downhill,Male,False,0:00.0,True,120000,06.93,6000,93,126093
447,23.0,Josef Gassner,Liechtenstein,,LIE,33,2:06.91,1968,Downhill,Male,False,0:00.0,True,120000,06.91,6000,91,126091
426,27.0,Luggi Leitner,West Germany,,FRG,12,2:02.54,1968,Downhill,Male,False,0:00.0,True,120000,02.54,2000,54,122054
445,22.0,Gerry Rinaldi,Canada,,CAN,31,2:06.30,1968,Downhill,Male,False,0:00.0,True,120000,06.30,6000,30,126030
444,26.0,Ulf Ekstam,Finland,,FIN,30,2:06.14,1968,Downhill,Male,False,0:00.0,True,120000,06.14,6000,14,126014
443,23.0,Rune LindstrÃ¶m,Sweden,,SWE,29,2:05.69,1968,Downhill,Male,False,0:00.0,True,120000,05.69,5000,69,125069
442,21.0,Renato Valentini,Italy,,ITA,28,2:05.61,1968,Downhill,Male,False,0:00.0,True,120000,05.61,5000,61,125061
451,21.0,Wolfgang Ender,Liechtenstein,,LIE,37,2:08.08,1968,Downhill,Male,False,0:00.0,True,120000,08.08,8000,8,128008
441,23.0,Wayne Henderson,Canada,,CAN,27,2:05.56,1968,Downhill,Male,False,0:00.0,True,120000,05.56,5000,56,125056
439,24.0,Jeremy Palmer-Tomkinson,Great Britain,,GBR,25,2:05.43,1968,Downhill,Male,False,0:00.0,True,120000,05.43,5000,43,125043
438,19.0,Malcolm Milne,Australia,,AUS,24,2:05.36,1968,Downhill,Male,False,0:00.0,True,120000,05.36,5000,36,125036
437,23.0,Jon Terje Ãverland,Norway,,NOR,23,2:05.34,1968,Downhill,Male,False,0:00.0,True,120000,05.34,5000,34,125034
436,21.0,Teresio Vachet,Italy,,ITA,22,2:04.90,1968,Downhill,Male,False,0:00.0,True,120000,04.90,4000,90,124090
440,21.0,Andrzej Bachleda-CuruÅ,Poland,,POL,26,2:05.48,1968,Downhill,Male,False,0:00.0,True,120000,05.48,5000,48,125048
446,20.0,Aurelio GarcÃ­a,Spain,,ESP,32,2:06.84,1968,Downhill,Male,False,0:00.0,True,120000,06.84,6000,84,126084
460,28.0,Mario Vera,Chile,,CHI,46,2:10.44,1968,Downhill,Male,False,0:00.0,True,120000,10.44,10000,44,130044
453,20.0,Luciano del Cacho,Spain,,ESP,39,2:08.85,1968,Downhill,Male,False,0:00.0,True,120000,08.85,8000,85,128085
476,19.0,Dan Cristea,Romania,,ROU,62,2:18.52,1968,Downhill,Male,False,0:00.0,True,120000,18.52,18000,52,138052
477,24.0,Petar Angelov,Bulgaria,,BUL,63,2:18.71,1968,Downhill,Male,False,0:00.0,True,120000,18.71,18000,71,138071
478,22.0,Juichi Maruyama,Japan,,JPN,64,2:19.33,1968,Downhill,Male,False,0:00.0,True,120000,19.33,19000,33,139033
479,21.0,Dorin Munteanu,Romania,,ROU,65,2:22.53,1968,Downhill,Male,False,0:00.0,True,120000,22.53,22000,53,142053
465,22.0,BlaÅ¾ JakopiÄ,Yugoslavia,,YUG,51,2:11.00,1968,Downhill,Male,False,0:00.0,True,120000,11.00,11000,0,131000
464,19.0,Luke O'Reilly,Great Britain,,GBR,50,2:10.99,1968,Downhill,Male,False,0:00.0,True,120000,10.99,10000,99,130099
463,21.0,Andrey Belokrinkin,Soviet Union,,URS,49,2:10.98,1968,Downhill,Male,False,0:00.0,True,120000,10.98,10000,98,130098
462,22.0,Ryszard ÄwikÅa,Poland,,POL,48,2:10.63,1968,Downhill,Male,False,0:00.0,True,120000,10.63,10000,63,130063
461,19.0,JoÅ¾e Gazvoda,Yugoslavia,,YUG,47,2:10.51,1968,Downhill,Male,False,0:00.0,True,120000,10.51,10000,51,130051
459,23.0,Tsuneo Noto,Japan,,JPN,45,2:10.32,1968,Downhill,Male,False,0:00.0,True,120000,10.32,10000,32,130032
458,20.0,Ian Todd,Great Britain,,GBR,44,2:10.00,1968,Downhill,Male,False,0:00.0,True,120000,10.00,10000,0,130000
457,26.0,Per-Olov Richardsson,Sweden,,SWE,43,2:09.83,1968,Downhill,Male,False,0:00.0,True,120000,09.83,9000,83,129083
456,20.0,Robert Palmer,New Zealand,,NZL,42,2:09.79,1968,Downhill,Male,False,0:00.0,True,120000,09.79,9000,79,129079
455,25.0,Andrej Klinar,Yugoslavia,,YUG,41,2:09.61,1968,Downhill,Male,False,0:00.0,True,120000,09.61,9000,61,129061
454,21.0,Viktor Belyakov,Soviet Union,,URS,40,2:09.32,1968,Downhill,Male,False,0:00.0,True,120000,09.32,9000,32,129032
480,29.0,Lotfollah Kia Shemshaki,Iran,,IRI,66,2:23.60,1968,Downhill,Male,False,0:00.0,True,120000,23.60,23000,60,143060
481,25.0,Ãzer AteÅÃ§i,Turkey,,TUR,67,2:25.18,1968,Downhill,Male,False,0:00.0,True,120000,25.18,25000,18,145018
482,28.0,Fayzollah Band Ali,Iran,,IRI,68,2:27.07,1968,Downhill,Male,False,0:00.0,True,120000,27.07,27000,7,147007
483,,Ovaness Meguerdonian,Iran,,IRI,69,2:30.25,1968,Downhill,Male,False,0:00.0,True,120000,30.25,30000,25,150025
484,21.0,Athanasios Tsimikalis,Greece,,GRE,70,2:36.93,1968,Downhill,Male,False,0:00.0,True,120000,36.93,36000,93,156093
485,19.0,Mehmet YÄ±ldÄ±rÄ±m,Turkey,,TUR,71,2:40.79,1968,Downhill,Male,False,0:00.0,True,120000,40.79,40000,79,160079
486,28.0,Dimitrios Pappos,Greece,,GRE,72,2:44.10,1968,Downhill,Male,False,0:00.0,True,120000,44.10,44000,10,164010
487,,Ali Saveh,Iran,,IRI,73,2:47.88,1968,Downhill,Male,False,0:00.0,True,120000,47.88,47000,88,167088
452,17.0,Francisco FernÃ¡ndez Ochoa,Spain,,ESP,38,2:08.67,1968,Downhill,Male,False,0:00.0,True,120000,08.67,8000,67,128067
241,21.0,Glorianda Cipolla,Italy,,ITA,31.0,1:49.02,1968,Downhill,Women,False,0:00.0,True,60000,49.02,49000,2,109002
242,23.0,Divina Galica,Great Britain,,GBR,32.0,1:49.39,1968,Downhill,Women,False,0:00.0,True,60000,49.39,49000,39,109039
243,23.0,Anna MohrovÃ¡,Czechoslovakia,,TCH,33.0,1:50.22,1968,Downhill,Women,False,0:00.0,True,60000,50.22,50000,22,110022
244,21.0,Mihoko Otsue,Japan,,JPN,34.0,1:51.60,1968,Downhill,Women,False,0:00.0,True,60000,51.60,51000,60,111060
245,22.0,Galina Sidorova,Soviet Union,,URS,35.0,1:51.74,1968,Downhill,Women,False,0:00.0,True,60000,51.74,51000,74,111074
246,27.0,Majda Ankele,Yugoslavia,,YUG,36.0,1:52.13,1968,Downhill,Women,False,0:00.0,True,60000,52.13,52000,13,112013
247,22.0,Anne Reid,New Zealand,,NZL,37.0,1:53.12,1968,Downhill,Women,False,0:00.0,True,60000,53.12,53000,12,113012
248,16.0,Marta BÃ¼hler,Liechtenstein,,LIE,38.0,1:53.53,1968,Downhill,Women,False,0:00.0,True,60000,53.53,53000,53,113053
240,16.0,Clotilde Fasolis,Italy,,ITA,30.0,1:48.90,1968,Downhill,Women,False,0:00.0,True,60000,48.90,48000,90,108090
239,24.0,Alfina Sukhanova,Soviet Union,,URS,29.0,1:48.74,1968,Downhill,Women,False,0:00.0,True,60000,48.74,48000,74,108074
238,21.0,Suzy Chaffee,United States,,USA,28.0,1:48.50,1968,Downhill,Women,False,0:00.0,True,60000,48.50,48000,50,108050
237,22.0,Nina Merkulova,Soviet Union,,URS,27.0,1:48.04,1968,Downhill,Women,False,0:00.0,True,60000,48.04,48000,4,108004
211,20.0,Olga Pall,Austria,Gold,AUT,1.0,1:40.87,1968,Downhill,Women,False,0:00.0,True,60000,40.87,40000,87,100087
212,18.0,Isabelle Mir,France,Silver,FRA,2.0,1:41.33,1968,Downhill,Women,False,0:00.0,True,60000,41.33,41000,33,101033
213,24.0,Christl Haas,Austria,Bronze,AUT,3.0,1:41.41,1968,Downhill,Women,False,0:00.0,True,60000,41.41,41000,41,101041
214,22.0,Brigitte Seiwald,Austria,,AUT,4.0,1:41.82,1968,Downhill,Women,False,0:00.0,True,60000,41.82,41000,82,101082
215,23.0,Annie Famose,France,,FRA,5.0,1:42.15,1968,Downhill,Women,False,0:00.0,True,60000,42.15,42000,15,102015
216,21.0,Felicity Field,Great Britain,,GBR,6.0,1:42.79,1968,Downhill,Women,False,0:00.0,True,60000,42.79,42000,79,102079
