,Age,Athlete,Country,Medal,NOC,Rank,Time_end,Year,Type,Gender,test,Time_start,test_time
726,19.0,Jordi Torres,Andorra,,AND,50,1:59.06,1984,Downhill,Male,False,0:00.0,True
727,23.0,Lamine GuÃ¨ye,Senegal,,SEN,51,1:59.64,1984,Downhill,Male,False,0:00.0,True
709,23.0,Connor O'Brien,Great Britain,,GBR,33,1:50.36,1984,Downhill,Male,False,0:00.0,True
708,18.0,Graham Bell,Great Britain,,GBR,32,1:50.06,1984,Downhill,Male,False,0:00.0,True
706,19.0,TomaÅ¾ Jemc,Yugoslavia,,YUG,30,1:49.68,1984,Downhill,Male,False,0:00.0,True
687,22.0,Erwin Resch,Austria,,AUT,11,1:47.06,1984,Downhill,Male,False,0:00.0,True
688,23.0,Klaus Gattermann,West Germany,,FRG,12,1:47.12,1984,Downhill,Male,False,0:00.0,True
689,19.0,GÃ¼nther Marxer,Liechtenstein,,LIE,13,1:47.43,1984,Downhill,Male,False,0:00.0,True
690,24.0,Conradin Cathomen,Switzerland,,SUI,14,1:47.63,1984,Downhill,Male,False,0:00.0,True
691,21.0,Michael Mair,Italy,,ITA,15,1:47.70,1984,Downhill,Male,False,0:00.0,True
692,26.0,Vladimir Makeyev,Soviet Union,,URS,16,1:47.87,1984,Downhill,Male,False,0:00.0,True
693,21.0,Alberto Ghidoni,Italy,,ITA,16,1:47.87,1984,Downhill,Male,False,0:00.0,True
694,19.0,Martin Bell,Great Britain,,GBR,18,1:48.00,1984,Downhill,Male,False,0:00.0,True
695,21.0,Steven Lee,Australia,,AUS,19,1:48.02,1984,Downhill,Male,False,0:00.0,True
696,19.0,Franck Piccard,France,,FRA,20,1:48.06,1984,Downhill,Male,False,0:00.0,True
697,23.0,Danilo Sbardellotto,Italy,,ITA,20,1:48.06,1984,Downhill,Male,False,0:00.0,True
698,22.0,Herbert Renoth,West Germany,,FRG,22,1:48.39,1984,Downhill,Male,False,0:00.0,True
699,27.0,Valery Tsyganov,Soviet Union,,URS,23,1:48.46,1984,Downhill,Male,False,0:00.0,True
700,20.0,Doug Lewis,United States,,USA,24,1:48.49,1984,Downhill,Male,False,0:00.0,True
701,24.0,Michel Vion,France,,FRA,25,1:48.68,1984,Downhill,Male,False,0:00.0,True
702,22.0,Gary Athans,Canada,,CAN,26,1:48.79,1984,Downhill,Male,False,0:00.0,True
703,23.0,JaneÅ¾ PleterÅ¡ek,Yugoslavia,,YUG,27,1:48.97,1984,Downhill,Male,False,0:00.0,True
704,22.0,Shinya Chiba,Japan,,JPN,28,1:49.02,1984,Downhill,Male,False,0:00.0,True
705,21.0,Philippe Verneret,France,,FRA,29,1:49.30,1984,Downhill,Male,False,0:00.0,True
707,20.0,Bruce Grant,New Zealand,,NZL,31,1:49.94,1984,Downhill,Male,False,0:00.0,True
375,22.0,Maria Maricich,United States,,USA,19.0,1:15.55,1984,Downhill,Women,False,0:00.0,True
376,23.0,Marie-Luce Waldmeier,France,,FRA,20.0,1:15.56,1984,Downhill,Women,False,0:00.0,True
377,20.0,Debbie Armstrong,United States,,USA,21.0,1:15.57,1984,Downhill,Women,False,0:00.0,True
379,26.0,Irene Epple,West Germany,,FRG,23.0,1:15.65,1984,Downhill,Women,False,0:00.0,True
380,20.0,Ivana ValeÅ¡ovÃ¡,Czechoslovakia,,TCH,24.0,1:16.43,1984,Downhill,Women,False,0:00.0,True
381,18.0,Jolanda Kindle,Liechtenstein,,LIE,25.0,1:16.89,1984,Downhill,Women,False,0:00.0,True
382,21.0,Christine Grant,New Zealand,,NZL,26.0,1:17.52,1984,Downhill,Women,False,0:00.0,True
383,28.0,MichÃ¨le Brigitte Dombard,Belgium,,BEL,27.0,1:18.92,1984,Downhill,Women,False,0:00.0,True
384,20.0,Marilla Guss,Australia,,AUS,28.0,1:19.75,1984,Downhill,Women,False,0:00.0,True
385,21.0,Kate Rattray,New Zealand,,NZL,29.0,1:20.18,1984,Downhill,Women,False,0:00.0,True
386,21.0,Teresa Bustamante,Argentina,,ARG,30.0,1:21.62,1984,Downhill,Women,False,0:00.0,True
378,20.0,Karen Stemmle,Canada,,CAN,22.0,1:15.64,1984,Downhill,Women,False,0:00.0,True
412,20.0,Ä½udmila MilanovÃ¡,Czechoslovakia,,TCH,24.0,1:30.42,1988,Downhill,Women,False,0:00.0,True
415,18.0,Carolina Eiras,Argentina,,ARG,27.0,1:37.37,1988,Downhill,Women,False,0:00.0,True
389,23.0,Marina Kiehl,West Germany,Gold,FRG,1.0,1:25.86,1988,Downhill,Women,False,0:00.0,True
390,25.0,Brigitte Oertli,Switzerland,Silver,SUI,2.0,1:26.61,1988,Downhill,Women,False,0:00.0,True
391,21.0,Karen Percy,Canada,Bronze,CAN,3.0,1:26.62,1988,Downhill,Women,False,0:00.0,True
392,24.0,Maria Walliser,Switzerland,,SUI,4.0,1:26.89,1988,Downhill,Women,False,0:00.0,True
393,27.0,Laurie Graham,Canada,,CAN,5.0,1:26.99,1988,Downhill,Women,False,0:00.0,True
394,18.0,Petra Kronberger,Austria,,AUT,6.0,1:27.03,1988,Downhill,Women,False,0:00.0,True
395,26.0,Regine MÃ¶senlechner,West Germany,,FRG,7.0,1:27.16,1988,Downhill,Women,False,0:00.0,True
396,24.0,Lisi Kirchler,Austria,,AUT,8.0,1:27.19,1988,Downhill,Women,False,0:00.0,True
397,21.0,Michela Figini,Switzerland,,SUI,9.0,1:27.26,1988,Downhill,Women,False,0:00.0,True
398,19.0,Lucia MedzihradskÃ¡,Czechoslovakia,,TCH,10.0,1:27.28,1988,Downhill,Women,False,0:00.0,True
399,20.0,Chantal Bournissen,Switzerland,,SUI,11.0,1:27.46,1988,Downhill,Women,False,0:00.0,True
400,24.0,Carole Merle,France,,FRA,12.0,1:27.53,1988,Downhill,Women,False,0:00.0,True
401,22.0,Michaela Gerg-Leitner,West Germany,,FRG,13.0,1:27.83,1988,Downhill,Women,False,0:00.0,True
402,18.0,Emi Kawabata,Japan,,JPN,14.0,1:27.85,1988,Downhill,Women,False,0:00.0,True
403,21.0,Kerrin Lee-Gartner,Canada,,CAN,15.0,1:28.07,1988,Downhill,Women,False,0:00.0,True
404,23.0,Golnur Postnikova,Soviet Union,,URS,16.0,1:28.23,1988,Downhill,Women,False,0:00.0,True
405,26.0,Claudine Emonet,France,,FRA,17.0,1:28.36,1988,Downhill,Women,False,0:00.0,True
406,21.0,Edie Thys,United States,,USA,18.0,1:28.53,1988,Downhill,Women,False,0:00.0,True
407,21.0,Michaela Marzola,Italy,,ITA,19.0,1:28.69,1988,Downhill,Women,False,0:00.0,True
408,19.0,Kristin Krone,United States,,USA,20.0,1:29.13,1988,Downhill,Women,False,0:00.0,True
409,21.0,Christina Meier-HÃ¶ck,West Germany,,FRG,21.0,1:29.30,1988,Downhill,Women,False,0:00.0,True
410,21.0,Wendy Lumby,Great Britain,,GBR,22.0,1:29.76,1988,Downhill,Women,False,0:00.0,True
411,17.0,Sachiko Yamamoto,Japan,,JPN,23.0,1:30.15,1988,Downhill,Women,False,0:00.0,True
413,23.0,Clare Booth,Great Britain,,GBR,25.0,1:32.50,1988,Downhill,Women,False,0:00.0,True
414,22.0,Jolanda Kindle,Liechtenstein,,LIE,26.0,1:32.88,1988,Downhill,Women,False,0:00.0,True
416,19.0,Astrid Steverlynck,Argentina,,ARG,28.0,1:41.64,1988,Downhill,Women,False,0:00.0,True
759,25.0,Steven Lee,Australia,,AUS,22,2:04.46,1988,Downhill,Male,False,0:00.0,True
758,28.0,Peter DÃ¼rr,West Germany,,FRG,21,2:04.32,1988,Downhill,Male,False,0:00.0,True
738,25.0,Pirmin Zurbriggen,Switzerland,Gold,SUI,1,1:59.63,1988,Downhill,Male,False,0:00.0,True
740,23.0,Franck Piccard,France,Bronze,FRA,3,2:01.24,1988,Downhill,Male,False,0:00.0,True
741,29.0,Leonhard Stock,Austria,,AUT,4,2:01.56,1988,Downhill,Male,False,0:00.0,True
742,26.0,Gerhard Pfaffenbichler,Austria,,AUT,5,2:02.02,1988,Downhill,Male,False,0:00.0,True
743,24.0,Markus Wasmeier,West Germany,,FRG,6,2:02.03,1988,Downhill,Male,False,0:00.0,True
744,29.0,Anton Steiner,Austria,,AUT,7,2:02.19,1988,Downhill,Male,False,0:00.0,True
745,23.0,Martin Bell,Great Britain,,GBR,8,2:02.49,1988,Downhill,Male,False,0:00.0,True
746,24.0,Marc Girardelli,Luxembourg,,LUX,9,2:02.59,1988,Downhill,Male,False,0:00.0,True
747,27.0,Danilo Sbardellotto,Italy,,ITA,10,2:02.69,1988,Downhill,Male,False,0:00.0,True
748,26.0,Shinya Chiba,Japan,,JPN,11,2:03.16,1988,Downhill,Male,False,0:00.0,True
749,26.0,Daniel Mahrer,Switzerland,,SUI,12,2:03.18,1988,Downhill,Male,False,0:00.0,True
750,22.0,Hannes Zehentner,West Germany,,FRG,13,2:03.23,1988,Downhill,Male,False,0:00.0,True
751,21.0,Mike Carney,Canada,,CAN,14,2:03.25,1988,Downhill,Male,False,0:00.0,True
752,21.0,Atle SkÃ¥rdal,Norway,,NOR,15,2:03.26,1988,Downhill,Male,False,0:00.0,True
753,21.0,Rob Boyd,Canada,,CAN,16,2:03.27,1988,Downhill,Male,False,0:00.0,True
739,30.0,Peter MÃ¼ller,Switzerland,Silver,SUI,2,2:00.14,1988,Downhill,Male,False,0:00.0,True
754,25.0,Franz Heinzer,Switzerland,,SUI,17,2:03.36,1988,Downhill,Male,False,0:00.0,True
755,26.0,Felix Belczyk,Canada,,CAN,18,2:03.59,1988,Downhill,Male,False,0:00.0,True
757,20.0,HansjÃ¶rg Tauscher,West Germany,,FRG,20,2:04.31,1988,Downhill,Male,False,0:00.0,True
756,23.0,GÃ¼nther Mader,Austria,,AUT,19,2:03.96,1988,Downhill,Male,False,0:00.0,True
765,22.0,Jeff Olson,United States,,USA,28,2:05.09,1988,Downhill,Male,False,0:00.0,True
764,21.0,Lars-BÃ¶rje Eriksson,Sweden,,SWE,27,2:05.02,1988,Downhill,Male,False,0:00.0,True
763,19.0,A J Kitt,United States,,USA,26,2:04.94,1988,Downhill,Male,False,0:00.0,True
762,21.0,Christophe PlÃ©,France,,FRA,25,2:04.78,1988,Downhill,Male,False,0:00.0,True
761,21.0,Jan Einar Thorsen,Norway,,NOR,24,2:04.77,1988,Downhill,Male,False,0:00.0,True
760,22.0,Graham Bell,Great Britain,,GBR,23,2:04.56,1988,Downhill,Male,False,0:00.0,True
766,20.0,Peter Jurko,Czechoslovakia,,TCH,29,2:05.32,1988,Downhill,Male,False,0:00.0,True
767,23.0,Niklas Henning,Sweden,,SWE,30,2:05.52,1988,Downhill,Male,False,0:00.0,True
769,24.0,Doug Lewis,United States,,USA,32,2:06.25,1988,Downhill,Male,False,0:00.0,True
782,17.0,Javier Rivara,Argentina,,ARG,45,2:16.79,1988,Downhill,Male,False,0:00.0,True
781,23.0,Jorge Birkner,Argentina,,ARG,44,2:14.20,1988,Downhill,Male,False,0:00.0,True
780,29.0,Hubertus von FÃ¼rstenberg-von Hohenlohe,Mexico,,MEX,43,2:12.58,1988,Downhill,Male,False,0:00.0,True
768,24.0,Igor Cigolla,Italy,,ITA,31,2:05.85,1988,Downhill,Male,False,0:00.0,True
779,22.0,Dieter Linneberg,Chile,,CHI,42,2:11.16,1988,Downhill,Male,False,0:00.0,True
777,23.0,Niklas Lindqvist,Sweden,,SWE,40,2:09.41,1988,Downhill,Male,False,0:00.0,True
776,19.0,Robert BÃ¼chel,Liechtenstein,,LIE,39,2:08.66,1988,Downhill,Male,False,0:00.0,True
775,23.0,Gregor Hoop,Liechtenstein,,LIE,38,2:08.50,1988,Downhill,Male,False,0:00.0,True
774,25.0,Boris Duncan,Great Britain,,GBR,37,2:07.88,1988,Downhill,Male,False,0:00.0,True
773,21.0,Silvio Wille,Liechtenstein,,LIE,36,2:07.77,1988,Downhill,Male,False,0:00.0,True
772,21.0,Finn Christian Jagge,Norway,,NOR,35,2:07.64,1988,Downhill,Male,False,0:00.0,True
771,23.0,Katsuhito Kumagai,Japan,,JPN,34,2:07.17,1988,Downhill,Male,False,0:00.0,True
770,18.0,AdriÃ¡n BÃ­reÅ¡,Czechoslovakia,,TCH,33,2:06.34,1988,Downhill,Male,False,0:00.0,True
778,20.0,Nils Linneberg,Chile,,CHI,41,2:09.83,1988,Downhill,Male,False,0:00.0,True
820,21.0,Tom Stiansen,Norway,,NOR,32,1:55.62,1992,Downhill,Male,False,0:00.0,True
825,22.0,Petar Dichev,Bulgaria,,BUL,37,2:01.21,1992,Downhill,Male,False,0:00.0,True
822,27.0,MariÃ¡n BÃ­reÅ¡,Czechoslovakia,,TCH,34,1:56.21,1992,Downhill,Male,False,0:00.0,True
823,20.0,Paulo Oppliger,Chile,,CHI,35,1:56.30,1992,Downhill,Male,False,0:00.0,True
824,29.0,Steven Lee,Australia,,AUS,36,1:58.55,1992,Downhill,Male,False,0:00.0,True
826,33.0,Hubertus von FÃ¼rstenberg-von Hohenlohe,Mexico,,MEX,38,2:02.98,1992,Downhill,Male,False,0:00.0,True
819,29.0,Boris Duncan,Great Britain,,GBR,31,1:54.95,1992,Downhill,Male,False,0:00.0,True
821,26.0,Graham Bell,Great Britain,,GBR,33,1:55.82,1992,Downhill,Male,False,0:00.0,True
818,22.0,Ricardo Campo,Spain,,ESP,30,1:54.89,1992,Downhill,Male,False,0:00.0,True
816,23.0,Reggie Crist,United States,,USA,28,1:54.54,1992,Downhill,Male,False,0:00.0,True
827,20.0,Choi Yong-Hee,South Korea,,KOR,39,2:04.85,1992,Downhill,Male,False,0:00.0,True
797,23.0,A J Kitt,United States,,USA,9,1:51.98,1992,Downhill,Male,False,0:00.0,True
798,22.0,Franco Colturi,Italy,,ITA,10,1:52.07,1992,Downhill,Male,False,0:00.0,True
799,22.0,Kristian Ghedina,Italy,,ITA,11,1:52.28,1992,Downhill,Male,False,0:00.0,True
800,26.0,Luc Alphand,France,,FRA,12,1:52.34,1992,Downhill,Male,False,0:00.0,True
801,30.0,Daniel Mahrer,Switzerland,,SUI,13,1:52.39,1992,Downhill,Male,False,0:00.0,True
802,21.0,Gianfranco Martin,Italy,,ITA,14,1:52.48,1992,Downhill,Male,False,0:00.0,True
803,25.0,Xavier Gigandet,Switzerland,,SUI,15,1:52.50,1992,Downhill,Male,False,0:00.0,True
804,23.0,Kyle Rasmussen,United States,,USA,16,1:52.71,1992,Downhill,Male,False,0:00.0,True
817,27.0,Martin Bell,Great Britain,,GBR,29,1:54.83,1992,Downhill,Male,False,0:00.0,True
805,32.0,Helmut HÃ¶flehner,Austria,,AUT,17,1:53.10,1992,Downhill,Male,False,0:00.0,True
807,24.0,Berni Huber,Germany,,GER,19,1:53.38,1992,Downhill,Male,False,0:00.0,True
808,21.0,Tommy Moe,United States,,USA,20,1:53.40,1992,Downhill,Male,False,0:00.0,True
809,22.0,Vitaly Andreyev,Unified Team,,EUN,21,1:53.52,1992,Downhill,Male,False,0:00.0,True
810,26.0,Aleksey Maslov,Unified Team,,EUN,22,1:53.68,1992,Downhill,Male,False,0:00.0,True
811,25.0,Brian Stemmle,Canada,,CAN,23,1:53.77,1992,Downhill,Male,False,0:00.0,True
812,21.0,Konstantin Chistyakov,Unified Team,,EUN,24,1:53.93,1992,Downhill,Male,False,0:00.0,True
813,20.0,Tsuyoshi Tomii,Japan,,JPN,25,1:54.23,1992,Downhill,Male,False,0:00.0,True
814,20.0,Kjetil AndrÃ© Aamodt,Norway,,NOR,26,1:54.24,1992,Downhill,Male,False,0:00.0,True
815,25.0,Denis Rey,France,,FRA,27,1:54.28,1992,Downhill,Male,False,0:00.0,True
806,30.0,Felix Belczyk,Canada,,CAN,18,1:53.37,1992,Downhill,Male,False,0:00.0,True
828,25.0,Alexis Racloz,Chile,,CHI,40,2:05.61,1992,Downhill,Male,False,0:00.0,True
830,26.0,Emilian FocÈeneanu,Romania,,ROU,42,2:08.81,1992,Downhill,Male,False,0:00.0,True
829,29.0,Lothar Christian Munder,Brazil,,BRA,41,2:07.34,1992,Downhill,Male,False,0:00.0,True
796,27.0,Lasse Arnesen,Norway,,NOR,8,1:51.63,1992,Downhill,Male,False,0:00.0,True
831,24.0,PÃ©ter KristÃ¡ly,Hungary,,HUN,43,2:09.88,1992,Downhill,Male,False,0:00.0,True
795,24.0,HansjÃ¶rg Tauscher,Germany,,GER,7,1:51.49,1992,Downhill,Male,False,0:00.0,True
793,25.0,Jan Einar Thorsen,Norway,,NOR,5,1:50.79,1992,Downhill,Male,False,0:00.0,True
794,29.0,Franz Heinzer,Switzerland,,SUI,6,1:51.39,1992,Downhill,Male,False,0:00.0,True
792,28.0,Markus Wasmeier,Germany,,GER,4,1:50.62,1992,Downhill,Male,False,0:00.0,True
791,27.0,GÃ¼nther Mader,Austria,Bronze,AUT,3,1:50.47,1992,Downhill,Male,False,0:00.0,True
790,27.0,Franck Piccard,France,Silver,FRA,2,1:50.42,1992,Downhill,Male,False,0:00.0,True
789,24.0,Patrick Ortlieb,Austria,Gold,AUT,1,1:50.37,1992,Downhill,Male,False,0:00.0,True
832,24.0,Aurel Foiciuc,Romania,,ROU,44,2:09.94,1992,Downhill,Male,False,0:00.0,True
833,31.0,Lamine GuÃ¨ye,Senegal,,SEN,45,2:12.84,1992,Downhill,Male,False,0:00.0,True
440,21.0,RÃ©gine Cavagnoud,France,,FRA,17.0,1:54.94,1992,Downhill,Women,False,0:00.0,True
425,22.0,Hilary Lindh,United States,Silver,USA,2.0,1:52.61,1992,Downhill,Women,False,0:00.0,True
424,25.0,Kerrin Lee-Gartner,Canada,Gold,CAN,1.0,1:52.55,1992,Downhill,Women,False,0:00.0,True
445,23.0,Cathy Chedal,France,,FRA,22.0,1:55.91,1992,Downhill,Women,False,0:00.0,True
444,24.0,Marlis Spescha,Switzerland,,SUI,21.0,1:55.83,1992,Downhill,Women,False,0:00.0,True
443,24.0,Michelle McKendry-Ruthven,Canada,,CAN,20.0,1:55.61,1992,Downhill,Women,False,0:00.0,True
442,18.0,Tetiana Lebedeva,Unified Team,,EUN,19.0,1:55.15,1992,Downhill,Women,False,0:00.0,True
441,26.0,Michaela Gerg-Leitner,Germany,,GER,18.0,1:54.99,1992,Downhill,Women,False,0:00.0,True
439,23.0,Lucia MedzihradskÃ¡,Czechoslovakia,,TCH,16.0,1:54.78,1992,Downhill,Women,False,0:00.0,True
438,20.0,Astrid LÃ¸demel,Norway,,NOR,15.0,1:54.76,1992,Downhill,Women,False,0:00.0,True
437,28.0,Carole Merle,France,,FRA,13.0,1:54.73,1992,Downhill,Women,False,0:00.0,True
436,24.0,Heidi Zeller-BÃ¤hler,Switzerland,,SUI,13.0,1:54.73,1992,Downhill,Women,False,0:00.0,True
435,21.0,Krista Schmidinger,United States,,USA,12.0,1:54.59,1992,Downhill,Women,False,0:00.0,True
434,21.0,Emi Kawabata,Japan,,JPN,11.0,1:54.52,1992,Downhill,Women,False,0:00.0,True
433,24.0,Heidi Zurbriggen,Switzerland,,SUI,10.0,1:54.04,1992,Downhill,Women,False,0:00.0,True
432,24.0,Miriam Vogt,Germany,,GER,9.0,1:53.89,1992,Downhill,Women,False,0:00.0,True
431,20.0,Svetlana Gladysheva,Unified Team,,EUN,8.0,1:53.85,1992,Downhill,Women,False,0:00.0,True
430,24.0,Barbara Sadleder,Austria,,AUT,7.0,1:53.81,1992,Downhill,Women,False,0:00.0,True
429,25.0,Katrin Gutensohn,Germany,,GER,6.0,1:53.71,1992,Downhill,Women,False,0:00.0,True
428,22.0,Petra Kronberger,Austria,,AUT,5.0,1:52.73,1992,Downhill,Women,False,0:00.0,True
427,19.0,Katja Seizinger,Germany,,GER,4.0,1:52.67,1992,Downhill,Women,False,0:00.0,True
426,25.0,Veronika Wallinger-Stallmaier,Austria,Bronze,AUT,3.0,1:52.64,1992,Downhill,Women,False,0:00.0,True
446,23.0,Marie-Pierre Gatel,France,,FRA,23.0,1:56.25,1992,Downhill,Women,False,0:00.0,True
447,24.0,Ä½udmila MilanovÃ¡,Czechoslovakia,,TCH,24.0,1:57.85,1992,Downhill,Women,False,0:00.0,True
448,25.0,Edie Thys,United States,,USA,25.0,1:58.13,1992,Downhill,Women,False,0:00.0,True
449,21.0,Sachiko Yamamoto,Japan,,JPN,26.0,1:58.52,1992,Downhill,Women,False,0:00.0,True
452,22.0,Carolina Eiras,Argentina,,ARG,29.0,2:02.81,1992,Downhill,Women,False,0:00.0,True
451,21.0,Mihaela Fera,Romania,,ROU,28.0,2:01.27,1992,Downhill,Women,False,0:00.0,True
450,17.0,Svetlana Novikova,Unified Team,,EUN,27.0,1:59.18,1992,Downhill,Women,False,0:00.0,True
470,22.0,Svetlana Gladysheva,Russia,,RUS,17.0,1:38.10,1994,Downhill,Women,False,0:00.0,True
469,18.0,Alenka DovÅ¾an,Slovenia,,SLO,16.0,1:38.07,1994,Downhill,Women,False,0:00.0,True
468,20.0,Morena Gallizio,Italy,,ITA,14.0,1:37.94,1994,Downhill,Women,False,0:00.0,True
467,27.0,Veronika Wallinger-Stallmaier,Austria,,AUT,14.0,1:37.94,1994,Downhill,Women,False,0:00.0,True
466,25.0,Florence Masnada,France,,FRA,13.0,1:37.92,1994,Downhill,Women,False,0:00.0,True
465,26.0,Miriam Vogt,Germany,,GER,12.0,1:37.86,1994,Downhill,Women,False,0:00.0,True
464,21.0,Jeanette Lunde,Norway,,NOR,11.0,1:37.80,1994,Downhill,Women,False,0:00.0,True
463,18.0,Katja Koren,Slovenia,,SLO,10.0,1:37.69,1994,Downhill,Women,False,0:00.0,True
462,23.0,Pernilla Wiberg,Sweden,,SWE,9.0,1:37.61,1994,Downhill,Women,False,0:00.0,True
461,21.0,Varvara Zelenskaya,Russia,,RUS,8.0,1:37.48,1994,Downhill,Women,False,0:00.0,True
459,17.0,MÃ©lanie Suchet,France,,FRA,6.0,1:37.34,1994,Downhill,Women,False,0:00.0,True
458,24.0,Kate Pace-Lindsay,Canada,,CAN,5.0,1:37.17,1994,Downhill,Women,False,0:00.0,True
457,20.0,Martina Ertl-Renz,Germany,,GER,4.0,1:37.10,1994,Downhill,Women,False,0:00.0,True
456,18.0,Isolde Kostner,Italy,Bronze,ITA,3.0,1:36.85,1994,Downhill,Women,False,0:00.0,True
455,22.0,Picabo Street,United States,Silver,USA,2.0,1:36.59,1994,Downhill,Women,False,0:00.0,True
454,21.0,Katja Seizinger,Germany,Gold,GER,1.0,1:35.93,1994,Downhill,Women,False,0:00.0,True
460,24.0,Hilary Lindh,United States,,USA,7.0,1:37.44,1994,Downhill,Women,False,0:00.0,True
497,18.0,Jennifer Taylor,Argentina,,ARG,44.0,1:49.53,1994,Downhill,Women,False,0:00.0,True
496,18.0,Gabriela Quijano,Argentina,,ARG,43.0,1:49.26,1994,Downhill,Women,False,0:00.0,True
495,16.0,Khrystyna Podrushna,Ukraine,,UKR,42.0,1:46.96,1994,Downhill,Women,False,0:00.0,True
494,19.0,Francisca Steverlynck,Argentina,,ARG,41.0,1:46.76,1994,Downhill,Women,False,0:00.0,True
493,16.0,Maria Zaruc,Romania,,ROU,40.0,1:45.73,1994,Downhill,Women,False,0:00.0,True
492,22.0,Szvetlana Keszthelyi,Hungary,,HUN,39.0,1:43.33,1994,Downhill,Women,False,0:00.0,True
491,18.0,Mira Golub,Russia,,RUS,38.0,1:43.21,1994,Downhill,Women,False,0:00.0,True
490,28.0,Olha Lohinova,Ukraine,,UKR,37.0,1:43.07,1994,Downhill,Women,False,0:00.0,True
489,23.0,Mihaela Fera,Romania,,ROU,36.0,1:41.07,1994,Downhill,Women,False,0:00.0,True
488,22.0,Nataliya Buga,Russia,,RUS,35.0,1:40.93,1994,Downhill,Women,False,0:00.0,True
487,20.0,Erika Hansson,Sweden,,SWE,34.0,1:39.40,1994,Downhill,Women,False,0:00.0,True
486,29.0,Vreni Schneider,Switzerland,,SUI,33.0,1:39.35,1994,Downhill,Women,False,0:00.0,True
485,25.0,Lucia MedzihradskÃ¡,Slovakia,,SVK,32.0,1:39.22,1994,Downhill,Women,False,0:00.0,True
484,22.0,Anja Haas,Austria,,AUT,31.0,1:38.98,1994,Downhill,Women,False,0:00.0,True
483,26.0,Michelle McKendry-Ruthven,Canada,,CAN,30.0,1:38.88,1994,Downhill,Women,False,0:00.0,True
481,26.0,Heidi Zeller-BÃ¤hler,Switzerland,,SUI,28.0,1:38.78,1994,Downhill,Women,False,0:00.0,True
480,23.0,Krista Schmidinger,United States,,USA,27.0,1:38.76,1994,Downhill,Women,False,0:00.0,True
479,23.0,RÃ©gine Cavagnoud,France,,FRA,26.0,1:38.69,1994,Downhill,Women,False,0:00.0,True
478,22.0,Barbara Merlin,Italy,,ITA,25.0,1:38.65,1994,Downhill,Women,False,0:00.0,True
477,23.0,Olga Vedyacheva,Kazakhstan,,KAZ,24.0,1:38.58,1994,Downhill,Women,False,0:00.0,True
476,20.0,Å pela Pretnar,Slovenia,,SLO,23.0,1:38.50,1994,Downhill,Women,False,0:00.0,True
474,23.0,Emi Kawabata,Japan,,JPN,21.0,1:38.29,1994,Downhill,Women,False,0:00.0,True
473,22.0,Megan Gerety,United States,,USA,20.0,1:38.24,1994,Downhill,Women,False,0:00.0,True
472,27.0,Kerrin Lee-Gartner,Canada,,CAN,19.0,1:38.22,1994,Downhill,Women,False,0:00.0,True
471,27.0,Katrin Gutensohn,Germany,,GER,18.0,1:38.14,1994,Downhill,Women,False,0:00.0,True
475,26.0,Heidi Zurbriggen,Switzerland,,SUI,22.0,1:38.46,1994,Downhill,Women,False,0:00.0,True
482,24.0,Nathalie Bouvier,France,,FRA,29.0,1:38.85,1994,Downhill,Women,False,0:00.0,True
886,22.0,Andrey Kolotvin,Kazakhstan,,KAZ,43,1:50.39,1994,Downhill,Male,False,0:00.0,True
851,28.0,Luc Alphand,France,,FRA,8,1:46.25,1994,Downhill,Male,False,0:00.0,True
850,26.0,Hannes Trinkl,Austria,,AUT,6,1:46.22,1994,Downhill,Male,False,0:00.0,True
849,22.0,Nicolas Burtin,France,,FRA,6,1:46.22,1994,Downhill,Male,False,0:00.0,True
848,30.0,Marc Girardelli,Luxembourg,,LUX,5,1:46.09,1994,Downhill,Male,False,0:00.0,True
887,24.0,Petar Dichev,Bulgaria,,BUL,44,1:51.07,1994,Downhill,Male,False,0:00.0,True
888,19.0,MarÃ­ano Puricelli,Argentina,,ARG,45,1:52.38,1994,Downhill,Male,False,0:00.0,True
889,22.0,Marcin SzafraÅski,Poland,,POL,46,1:52.59,1994,Downhill,Male,False,0:00.0,True
890,20.0,Zurab Dzhidzhishvili,Georgia,,GEO,47,1:53.27,1994,Downhill,Male,False,0:00.0,True
891,35.0,Hubertus von FÃ¼rstenberg-von Hohenlohe,Mexico,,MEX,48,1:53.37,1994,Downhill,Male,False,0:00.0,True
892,23.0,Diego Margozzini,Chile,,CHI,49,1:55.32,1994,Downhill,Male,False,0:00.0,True
893,31.0,Lothar Christian Munder,Brazil,,BRA,50,1:56.48,1994,Downhill,Male,False,0:00.0,True
863,24.0,Kristian Ghedina,Italy,,ITA,20,1:46.99,1994,Downhill,Male,False,0:00.0,True
862,29.0,GÃ¼nther Mader,Austria,,AUT,19,1:46.87,1994,Downhill,Male,False,0:00.0,True
861,23.0,Lasse Kjus,Norway,,NOR,18,1:46.84,1994,Downhill,Male,False,0:00.0,True
860,25.0,A J Kitt,United States,,USA,17,1:46.82,1994,Downhill,Male,False,0:00.0,True
859,25.0,William Besse,Switzerland,,SUI,16,1:46.76,1994,Downhill,Male,False,0:00.0,True
858,29.0,Armin Assinger,Austria,,AUT,15,1:46.68,1994,Downhill,Male,False,0:00.0,True
857,32.0,Daniel Mahrer,Switzerland,,SUI,14,1:46.55,1994,Downhill,Male,False,0:00.0,True
